,contrast,sign,task,x,y,z
4641,reading-listening,neg,archi_standard,-6.0,57.0,-19.5
4642,reading-listening,neg,archi_standard,1.5,-7.5,48.0
4643,reading-listening,neg,archi_standard,-4.5,-3.0,48.0
4644,reading-listening,neg,archi_standard,-1.5,-13.5,46.5
4645,reading-listening,neg,archi_standard,0.0,-6.0,43.5
4646,reading-listening,neg,archi_standard,4.5,-49.5,-13.5
4647,reading-listening,neg,archi_standard,6.0,-37.5,-16.5
4648,reading-listening,neg,archi_standard,13.5,-43.5,-19.5
4649,reading-listening,neg,archi_standard,18.0,-37.5,-19.5
4650,reading-listening,neg,archi_standard,30.0,39.0,30.0
4651,reading-listening,neg,archi_standard,33.0,40.5,33.0
4652,reading-listening,neg,archi_standard,-51.0,13.5,18.0
4653,reading-listening,neg,archi_standard,-52.5,13.5,24.0
4654,reading-listening,neg,archi_standard,-48.0,18.0,27.0
4655,reading-listening,neg,archi_standard,12.0,-84.0,-48.0
4656,reading-listening,neg,archi_standard,12.0,-85.5,-43.5
4657,reading-listening,neg,archi_standard,7.5,-87.0,-42.0
4658,reading-listening,neg,archi_standard,9.0,-90.0,-36.0
4659,reading-listening,neg,archi_standard,-3.0,-3.0,36.0
4660,reading-listening,neg,archi_standard,3.0,4.5,42.0
4661,reading-listening,neg,archi_standard,1.5,10.5,42.0
4662,reading-listening,neg,archi_standard,3.0,13.5,42.0
4663,reading-listening,neg,archi_standard,-22.5,-58.5,-27.0
4664,reading-listening,neg,archi_standard,-28.5,-57.0,-28.5
4665,reading-listening,neg,archi_standard,-12.0,15.0,39.0
4666,reading-listening,neg,archi_standard,-10.5,13.5,42.0
4667,reading-listening,neg,archi_standard,-10.5,18.0,37.5
4668,reading-listening,neg,archi_standard,-10.5,24.0,31.5
4669,reading-listening,neg,archi_standard,58.5,21.0,16.5
4670,reading-listening,neg,archi_standard,55.5,21.0,21.0
4671,reading-listening,neg,archi_standard,-24.0,-9.0,66.0
4672,reading-listening,neg,archi_standard,-22.5,-13.5,61.5
4673,reading-listening,neg,archi_standard,-18.0,-7.5,60.0
4674,reading-listening,neg,archi_standard,-37.5,-1.5,-46.5
4675,reading-listening,neg,archi_standard,-39.0,-7.5,-48.0
4676,reading-listening,neg,archi_standard,3.0,-87.0,10.5
4677,reading-listening,neg,archi_standard,-16.5,-13.5,24.0
4678,reading-listening,neg,archi_standard,-16.5,-21.0,22.5
4679,reading-listening,neg,archi_standard,10.5,57.0,33.0
4680,reading-listening,neg,archi_standard,31.5,39.0,-13.5
4681,reading-listening,neg,archi_standard,30.0,34.5,-22.5
4682,reading-listening,neg,archi_standard,30.0,19.5,-43.5
4683,reading-listening,neg,archi_standard,27.0,12.0,-40.5
4684,reading-listening,neg,archi_standard,-48.0,27.0,1.42108547152e-14
4685,reading-listening,neg,archi_standard,-55.5,27.0,-4.5
4686,reading-listening,neg,archi_standard,-52.5,30.0,-7.5
4687,reading-listening,neg,archi_standard,16.5,4.5,22.5
4688,reading-listening,neg,archi_standard,55.5,-10.5,49.5
4689,reading-listening,neg,archi_standard,-27.0,27.0,48.0
4690,reading-listening,neg,archi_standard,12.0,-60.0,60.0
4691,reading-listening,neg,archi_standard,-4.5,-25.5,13.5
4692,reading-listening,neg,archi_standard,-37.5,43.5,28.5
4693,reading-listening,neg,archi_standard,-36.0,42.0,22.5
4694,reading-listening,neg,archi_standard,54.0,-18.0,30.0
4695,reading-listening,neg,archi_standard,-37.5,19.5,33.0
4696,reading-listening,neg,archi_standard,-42.0,22.5,33.0
4697,reading-listening,neg,archi_standard,-40.5,24.0,28.5
4698,reading-listening,neg,archi_standard,-31.5,40.5,40.5
4699,reading-listening,neg,archi_standard,-49.5,-70.5,-34.5
4700,reading-listening,neg,archi_standard,-48.0,-75.0,-36.0
4701,reading-listening,neg,archi_standard,-9.0,-27.0,3.0
4702,reading-listening,neg,archi_standard,-15.0,-31.5,7.5
4703,reading-listening,neg,archi_standard,24.0,21.0,-18.0
4704,reading-listening,neg,archi_standard,28.5,24.0,-22.5
4705,reading-listening,neg,archi_standard,28.5,-39.0,-37.5
4706,reading-listening,neg,archi_standard,33.0,-42.0,-40.5
4707,reading-listening,neg,archi_standard,54.0,16.5,12.0
4708,reading-listening,neg,archi_standard,16.5,-42.0,64.5
4709,reading-listening,neg,archi_standard,-15.0,-28.5,-4.5
4710,reading-listening,neg,archi_standard,-10.5,-28.5,-6.0
4711,reading-listening,neg,archi_standard,-30.0,-55.5,66.0
4712,reading-listening,neg,archi_standard,21.0,18.0,54.0
4713,reading-listening,neg,archi_standard,-16.5,-4.5,-22.5
4714,reading-listening,neg,archi_standard,-15.0,-10.5,-25.5
4715,reading-listening,neg,archi_standard,42.0,-1.5,-39.0
4716,reading-listening,neg,archi_standard,34.5,-43.5,60.0
4717,reading-listening,neg,archi_standard,-1.5,-27.0,73.5
4718,reading-listening,neg,archi_standard,12.0,-33.0,9.0
4719,reading-listening,neg,archi_standard,12.0,-36.0,6.0
4720,reading-listening,neg,archi_standard,7.5,-37.5,34.5
4721,reading-listening,neg,archi_standard,13.5,-37.5,36.0
4722,reading-listening,neg,archi_standard,-16.5,-45.0,-27.0
4723,reading-listening,neg,archi_standard,-31.5,9.0,13.5
4724,reading-listening,neg,archi_standard,7.5,-40.5,42.0
4725,reading-listening,neg,archi_standard,10.5,-30.0,-3.0
4726,reading-listening,neg,archi_standard,30.0,-48.0,-31.5
4727,reading-listening,neg,archi_standard,28.5,-49.5,-28.5
4728,reading-listening,neg,archi_standard,-34.5,-79.5,46.5
4729,reading-listening,neg,archi_standard,21.0,-30.0,13.5
4730,reading-listening,neg,archi_standard,57.0,-46.5,-27.0
4731,reading-listening,neg,archi_standard,57.0,-54.0,-28.5
4732,reading-listening,neg,archi_standard,49.5,37.5,3.0
4733,reading-listening,neg,archi_standard,-4.5,7.5,64.5
4734,reading-listening,neg,archi_standard,-39.0,24.0,-25.5
4735,reading-listening,neg,archi_standard,28.5,19.5,43.5
4736,reading-listening,neg,archi_standard,19.5,-10.5,-18.0
4737,reading-listening,neg,archi_standard,22.5,-10.5,-21.0
4738,reading-listening,neg,archi_standard,22.5,12.0,-19.5
4739,reading-listening,neg,archi_standard,43.5,-25.5,52.5
4740,reading-listening,neg,archi_standard,-54.0,22.5,-3.0
4741,reading-listening,neg,archi_standard,3.0,-64.5,-22.5
4742,reading-listening,neg,archi_standard,-10.5,-42.0,-28.5
4743,reading-listening,neg,archi_standard,-52.5,18.0,3.0
4744,reading-listening,neg,archi_standard,16.5,21.0,6.0
4745,reading-listening,neg,archi_standard,3.0,-21.0,-3.0
4746,reading-listening,neg,archi_standard,21.0,-82.5,-39.0
4747,reading-listening,neg,archi_standard,36.0,-45.0,-48.0
4748,reading-listening,neg,archi_standard,24.0,-2.84217094304e-14,6.0
4749,reading-listening,neg,archi_standard,7.5,-45.0,4.5
4750,reading-listening,neg,archi_standard,-33.0,-40.5,-40.5
4751,reading-listening,neg,archi_standard,-33.0,-84.0,42.0
4752,reading-listening,neg,archi_standard,-37.5,-84.0,37.5
4753,reading-listening,neg,archi_standard,28.5,-87.0,-39.0
4754,reading-listening,neg,archi_standard,30.0,12.0,9.0
4755,reading-listening,neg,archi_standard,-51.0,-61.5,-40.5
4756,reading-listening,neg,archi_standard,52.5,-6.0,-46.5
4757,reading-listening,neg,archi_standard,-61.5,-64.5,-4.5
4758,reading-listening,neg,archi_standard,-63.0,-61.5,-7.5
4759,grasp-orientation,pos,archi_spatial,-63.0,-28.5,36.0
4760,grasp-orientation,pos,archi_spatial,-61.5,-30.0,43.5
4761,grasp-orientation,pos,archi_spatial,-51.0,-33.0,54.0
4762,grasp-orientation,pos,archi_spatial,-60.0,-24.0,36.0
4763,grasp-orientation,pos,archi_spatial,-49.5,30.0,19.5
4764,grasp-orientation,pos,archi_spatial,-46.5,36.0,9.0
4765,grasp-orientation,pos,archi_spatial,-55.5,4.5,33.0
4766,grasp-orientation,pos,archi_spatial,-57.0,7.5,34.5
4767,grasp-orientation,pos,archi_spatial,-28.5,-93.0,-18.0
4768,grasp-orientation,pos,archi_spatial,-48.0,-52.5,-21.0
4769,grasp-orientation,pos,archi_spatial,-58.5,-67.5,3.0
4770,grasp-orientation,pos,archi_spatial,-49.5,-57.0,-21.0
4771,grasp-orientation,pos,archi_spatial,37.5,-39.0,-25.5
4772,grasp-orientation,pos,archi_spatial,39.0,-57.0,-27.0
4773,grasp-orientation,pos,archi_spatial,27.0,-55.5,-21.0
4774,grasp-orientation,pos,archi_spatial,51.0,-67.5,-19.5
4775,grasp-orientation,pos,archi_spatial,61.5,9.0,30.0
4776,grasp-orientation,pos,archi_spatial,57.0,13.5,12.0
4777,grasp-orientation,pos,archi_spatial,55.5,10.5,1.5
4778,grasp-orientation,pos,archi_spatial,39.0,16.5,-3.0
4779,grasp-orientation,pos,archi_spatial,49.5,-28.5,48.0
4780,grasp-orientation,pos,archi_spatial,43.5,-33.0,49.5
4781,grasp-orientation,pos,archi_spatial,63.0,-18.0,25.5
4782,grasp-orientation,pos,archi_spatial,39.0,-30.0,40.5
4783,grasp-orientation,pos,archi_spatial,36.0,-19.5,70.5
4784,grasp-orientation,pos,archi_spatial,37.5,-25.5,67.5
4785,grasp-orientation,pos,archi_spatial,43.5,-16.5,60.0
4786,grasp-orientation,pos,archi_spatial,31.5,-16.5,72.0
4787,grasp-orientation,pos,archi_spatial,52.5,37.5,1.5
4788,grasp-orientation,pos,archi_spatial,52.5,45.0,1.5
4789,grasp-orientation,pos,archi_spatial,25.5,-99.0,-13.5
4790,grasp-orientation,pos,archi_spatial,36.0,-93.0,-10.5
4791,grasp-orientation,pos,archi_spatial,28.5,-97.5,-12.0
4792,grasp-orientation,pos,archi_spatial,36.0,-93.0,-7.5
4793,grasp-orientation,pos,archi_spatial,-22.5,1.5,-9.0
4794,grasp-orientation,pos,archi_spatial,-21.0,7.5,9.0
4795,grasp-orientation,pos,archi_spatial,-27.0,3.0,-1.5
4796,grasp-orientation,pos,archi_spatial,-27.0,6.0,6.0
4797,grasp-orientation,pos,archi_spatial,21.0,12.0,4.5
4798,grasp-orientation,pos,archi_spatial,28.5,10.5,-3.0
4799,grasp-orientation,pos,archi_spatial,19.5,-2.84217094304e-14,-12.0
4800,grasp-orientation,pos,archi_spatial,30.0,4.5,-3.0
4801,grasp-orientation,pos,archi_spatial,-12.0,63.0,21.0
4802,grasp-orientation,pos,archi_spatial,-21.0,60.0,15.0
4803,grasp-orientation,pos,archi_spatial,-21.0,64.5,18.0
4804,grasp-orientation,pos,archi_spatial,-15.0,66.0,21.0
4805,grasp-orientation,pos,archi_spatial,19.5,31.5,-15.0
4806,grasp-orientation,pos,archi_spatial,25.5,37.5,-13.5
4807,grasp-orientation,pos,archi_spatial,31.5,40.5,-10.5
4808,grasp-orientation,pos,archi_spatial,36.0,34.5,-9.0
4809,grasp-orientation,pos,archi_spatial,31.5,-48.0,55.5
4810,grasp-orientation,pos,archi_spatial,34.5,-48.0,63.0
4811,grasp-orientation,pos,archi_spatial,31.5,-51.0,64.5
4812,grasp-orientation,pos,archi_spatial,60.0,-51.0,-16.5
4813,grasp-orientation,pos,archi_spatial,63.0,-48.0,-19.5
4814,grasp-orientation,pos,archi_spatial,61.5,-40.5,-24.0
4815,grasp-orientation,pos,archi_spatial,63.0,-43.5,-16.5
4816,grasp-orientation,pos,archi_spatial,-7.5,43.5,-15.0
4817,grasp-orientation,pos,archi_spatial,-6.0,34.5,-16.5
4818,grasp-orientation,pos,archi_spatial,42.0,-7.5,15.0
4819,grasp-orientation,pos,archi_spatial,40.5,-3.0,12.0
4820,grasp-orientation,pos,archi_spatial,45.0,-6.0,9.0
4821,grasp-orientation,pos,archi_spatial,52.5,-15.0,12.0
4822,grasp-orientation,pos,archi_spatial,-4.5,-54.0,6.0
4823,grasp-orientation,pos,archi_spatial,-3.0,-60.0,7.5
4824,grasp-orientation,pos,archi_spatial,-7.5,-46.5,6.0
4825,grasp-orientation,pos,archi_spatial,-7.5,-49.5,3.0
4826,grasp-orientation,pos,archi_spatial,9.0,51.0,42.0
4827,grasp-orientation,pos,archi_spatial,6.0,46.5,48.0
4828,grasp-orientation,pos,archi_spatial,16.5,49.5,40.5
4829,grasp-orientation,pos,archi_spatial,13.5,-61.5,-43.5
4830,grasp-orientation,pos,archi_spatial,18.0,-55.5,-48.0
4831,grasp-orientation,pos,archi_spatial,13.5,-67.5,-48.0
4832,grasp-orientation,pos,archi_spatial,15.0,-73.5,-48.0
4833,grasp-orientation,pos,archi_spatial,-46.5,-73.5,22.5
4834,grasp-orientation,pos,archi_spatial,45.0,-18.0,-30.0
4835,grasp-orientation,pos,archi_spatial,42.0,-13.5,-34.5
4836,grasp-orientation,pos,archi_spatial,-28.5,7.5,63.0
4837,grasp-orientation,pos,archi_spatial,-31.5,4.5,64.5
4838,grasp-orientation,pos,archi_spatial,-39.0,-57.0,-49.5
4839,grasp-orientation,pos,archi_spatial,-45.0,-60.0,-49.5
4840,grasp-orientation,pos,archi_spatial,-49.5,-55.5,-49.5
4841,grasp-orientation,pos,archi_spatial,-49.5,-60.0,-49.5
4842,grasp-orientation,pos,archi_spatial,34.5,1.5,-46.5
4843,grasp-orientation,pos,archi_spatial,34.5,-3.0,-46.5
4844,grasp-orientation,pos,archi_spatial,55.5,-36.0,3.0
4845,grasp-orientation,pos,archi_spatial,45.0,-39.0,3.0
4846,grasp-orientation,pos,archi_spatial,49.5,-40.5,1.5
4847,grasp-orientation,pos,archi_spatial,25.5,-6.0,-16.5
4848,grasp-orientation,pos,archi_spatial,31.5,-9.0,-15.0
4849,grasp-orientation,pos,archi_spatial,-1.5,-57.0,16.5
4850,grasp-orientation,pos,archi_spatial,-36.0,3.0,-19.5
4851,grasp-orientation,pos,archi_spatial,6.0,9.0,55.5
4852,grasp-orientation,pos,archi_spatial,0.0,39.0,-30.0
4853,grasp-orientation,pos,archi_spatial,1.5,43.5,-31.5
4854,grasp-orientation,pos,archi_spatial,-42.0,1.5,-39.0
4855,grasp-orientation,pos,archi_spatial,-39.0,4.5,-40.5
4856,grasp-orientation,pos,archi_spatial,21.0,3.0,-28.5
4857,grasp-orientation,pos,archi_spatial,24.0,4.5,-34.5
4858,grasp-orientation,pos,archi_spatial,6.0,-61.5,-25.5
4859,grasp-orientation,pos,archi_spatial,1.5,-61.5,-25.5
4860,grasp-orientation,pos,archi_spatial,-6.0,43.5,49.5
4861,grasp-orientation,pos,archi_spatial,24.0,-43.5,-18.0
4862,grasp-orientation,pos,archi_spatial,-30.0,-27.0,70.5
4863,grasp-orientation,pos,archi_spatial,22.5,-57.0,61.5
4864,grasp-orientation,pos,archi_spatial,0.0,49.5,-24.0
4865,grasp-orientation,pos,archi_spatial,-22.5,10.5,51.0
4866,grasp-orientation,pos,archi_spatial,-34.5,-78.0,-49.5
4867,grasp-orientation,pos,archi_spatial,28.5,-73.5,46.5
4868,grasp-orientation,pos,archi_spatial,27.0,-1.5,-45.0
4869,grasp-orientation,pos,archi_spatial,27.0,1.5,-43.5
4870,grasp-orientation,pos,archi_spatial,27.0,6.0,-42.0
4871,grasp-orientation,pos,archi_spatial,-40.5,-90.0,12.0
4872,grasp-orientation,pos,archi_spatial,46.5,-48.0,-49.5
4873,grasp-orientation,pos,archi_spatial,40.5,-49.5,-49.5
4874,grasp-orientation,pos,archi_spatial,18.0,-4.5,-21.0
4875,grasp-orientation,pos,archi_spatial,46.5,15.0,-13.5
4876,grasp-orientation,pos,archi_spatial,48.0,15.0,-18.0
4877,grasp-orientation,pos,archi_spatial,43.5,6.0,4.5
4878,grasp-orientation,pos,archi_spatial,45.0,10.5,4.5
4879,grasp-orientation,pos,archi_spatial,-28.5,-2.84217094304e-14,-48.0
4880,grasp-orientation,pos,archi_spatial,19.5,-7.5,69.0
4881,grasp-orientation,pos,archi_spatial,49.5,-1.5,6.0
4882,grasp-orientation,pos,archi_spatial,1.5,-51.0,-30.0
4883,grasp-orientation,pos,archi_spatial,24.0,-36.0,-46.5
4884,grasp-orientation,pos,archi_spatial,21.0,-36.0,-48.0
4885,grasp-orientation,pos,archi_spatial,-31.5,-16.5,-6.0
4886,grasp-orientation,pos,archi_spatial,-30.0,-18.0,-1.5
4887,grasp-orientation,pos,archi_spatial,-34.5,-31.5,-12.0
4888,grasp-orientation,pos,archi_spatial,-4.5,-21.0,1.42108547152e-14
4889,grasp-orientation,pos,archi_spatial,-36.0,-21.0,9.0
4890,grasp-orientation,pos,archi_spatial,-9.0,-18.0,10.5
4891,grasp-orientation,pos,archi_spatial,-22.5,-22.5,-10.5
4892,grasp-orientation,neg,archi_spatial,4.5,-69.0,48.0
4893,grasp-orientation,neg,archi_spatial,-21.0,-93.0,13.5
4894,grasp-orientation,neg,archi_spatial,13.5,-96.0,22.5
4895,grasp-orientation,neg,archi_spatial,15.0,-94.5,30.0
4896,grasp-orientation,neg,archi_spatial,-52.5,-58.5,36.0
4897,grasp-orientation,neg,archi_spatial,-55.5,-63.0,37.5
4898,grasp-orientation,neg,archi_spatial,-52.5,-61.5,31.5
4899,grasp-orientation,neg,archi_spatial,-40.5,-61.5,33.0
4900,grasp-orientation,neg,archi_spatial,24.0,66.0,-4.5
4901,grasp-orientation,neg,archi_spatial,24.0,66.0,-9.0
4902,grasp-orientation,neg,archi_spatial,37.5,57.0,-7.5
4903,grasp-orientation,neg,archi_spatial,18.0,64.5,-9.0
4904,grasp-orientation,neg,archi_spatial,42.0,16.5,45.0
4905,grasp-orientation,neg,archi_spatial,39.0,10.5,61.5
4906,grasp-orientation,neg,archi_spatial,45.0,21.0,45.0
4907,grasp-orientation,neg,archi_spatial,33.0,9.0,61.5
4908,grasp-orientation,neg,archi_spatial,64.5,-30.0,-10.5
4909,grasp-orientation,neg,archi_spatial,64.5,-18.0,-18.0
4910,grasp-orientation,neg,archi_spatial,66.0,-19.5,-12.0
4911,grasp-orientation,neg,archi_spatial,67.5,-37.5,-3.0
4912,grasp-orientation,neg,archi_spatial,-58.5,3.0,-27.0
4913,grasp-orientation,neg,archi_spatial,-63.0,-7.5,-25.5
4914,grasp-orientation,neg,archi_spatial,-58.5,-3.0,-31.5
4915,grasp-orientation,neg,archi_spatial,-55.5,-9.0,-22.5
4916,grasp-orientation,neg,archi_spatial,-45.0,-49.5,-43.5
4917,grasp-orientation,neg,archi_spatial,-45.0,-48.0,-40.5
4918,grasp-orientation,neg,archi_spatial,-46.5,-61.5,-42.0
4919,grasp-orientation,neg,archi_spatial,-45.0,-58.5,-45.0
4920,grasp-orientation,neg,archi_spatial,-24.0,60.0,-13.5
4921,grasp-orientation,neg,archi_spatial,-37.5,60.0,1.42108547152e-14
4922,grasp-orientation,neg,archi_spatial,-12.0,72.0,3.0
4923,grasp-orientation,neg,archi_spatial,-24.0,61.5,3.0
4924,grasp-orientation,neg,archi_spatial,9.0,40.5,28.5
4925,grasp-orientation,neg,archi_spatial,6.0,48.0,30.0
4926,grasp-orientation,neg,archi_spatial,9.0,36.0,42.0
4927,grasp-orientation,neg,archi_spatial,10.5,33.0,39.0
4928,grasp-orientation,neg,archi_spatial,-64.5,-30.0,-6.0
4929,grasp-orientation,neg,archi_spatial,-69.0,-28.5,-10.5
4930,grasp-orientation,neg,archi_spatial,-67.5,-22.5,-12.0
4931,grasp-orientation,neg,archi_spatial,-67.5,-28.5,1.42108547152e-14
4932,grasp-orientation,neg,archi_spatial,-13.5,-49.5,69.0
4933,grasp-orientation,neg,archi_spatial,-13.5,-42.0,73.5
4934,grasp-orientation,neg,archi_spatial,-7.5,-51.0,69.0
4935,grasp-orientation,neg,archi_spatial,-21.0,-49.5,67.5
4936,grasp-orientation,neg,archi_spatial,-36.0,10.5,45.0
4937,grasp-orientation,neg,archi_spatial,-40.5,18.0,45.0
4938,grasp-orientation,neg,archi_spatial,-43.5,13.5,42.0
4939,grasp-orientation,neg,archi_spatial,-40.5,13.5,40.5
4940,grasp-orientation,neg,archi_spatial,42.0,-51.0,-45.0
4941,grasp-orientation,neg,archi_spatial,46.5,-48.0,-45.0
4942,grasp-orientation,neg,archi_spatial,49.5,-57.0,-43.5
4943,grasp-orientation,neg,archi_spatial,49.5,-45.0,-43.5
4944,grasp-orientation,neg,archi_spatial,49.5,12.0,-40.5
4945,grasp-orientation,neg,archi_spatial,58.5,4.5,-34.5
4946,grasp-orientation,neg,archi_spatial,49.5,4.5,-39.0
4947,grasp-orientation,neg,archi_spatial,6.0,45.0,1.42108547152e-14
4948,grasp-orientation,neg,archi_spatial,9.0,39.0,1.42108547152e-14
4949,grasp-orientation,neg,archi_spatial,6.0,43.5,12.0
4950,grasp-orientation,neg,archi_spatial,45.0,-34.5,21.0
4951,grasp-orientation,neg,archi_spatial,49.5,-27.0,13.5
4952,grasp-orientation,neg,archi_spatial,51.0,-7.5,30.0
4953,grasp-orientation,neg,archi_spatial,57.0,-10.5,28.5
4954,grasp-orientation,neg,archi_spatial,60.0,-6.0,25.5
4955,grasp-orientation,neg,archi_spatial,6.0,25.5,52.5
4956,grasp-orientation,neg,archi_spatial,6.0,31.5,58.5
4957,grasp-orientation,neg,archi_spatial,4.5,31.5,54.0
4958,grasp-orientation,neg,archi_spatial,46.5,-67.5,12.0
4959,grasp-orientation,neg,archi_spatial,42.0,-63.0,9.0
4960,grasp-orientation,neg,archi_spatial,-4.5,46.5,-3.0
4961,grasp-orientation,neg,archi_spatial,-12.0,46.5,4.5
4962,grasp-orientation,neg,archi_spatial,-10.5,45.0,1.5
4963,grasp-orientation,neg,archi_spatial,-10.5,42.0,-1.5
4964,grasp-orientation,neg,archi_spatial,-6.0,46.5,19.5
4965,grasp-orientation,neg,archi_spatial,-64.5,-9.0,34.5
4966,grasp-orientation,neg,archi_spatial,-55.5,-15.0,36.0
4967,grasp-orientation,neg,archi_spatial,-57.0,-12.0,31.5
4968,grasp-orientation,neg,archi_spatial,13.5,25.5,-18.0
4969,grasp-orientation,neg,archi_spatial,13.5,31.5,-18.0
4970,grasp-orientation,neg,archi_spatial,12.0,30.0,-22.5
4971,grasp-orientation,neg,archi_spatial,-60.0,-6.0,-4.5
4972,grasp-orientation,neg,archi_spatial,-3.0,-73.5,-27.0
4973,grasp-orientation,neg,archi_spatial,-1.5,-75.0,-36.0
4974,grasp-orientation,neg,archi_spatial,21.0,42.0,36.0
4975,grasp-orientation,neg,archi_spatial,22.5,36.0,34.5
4976,grasp-orientation,neg,archi_spatial,3.0,49.5,19.5
4977,grasp-orientation,neg,archi_spatial,9.0,52.5,19.5
4978,grasp-orientation,neg,archi_spatial,-13.5,-66.0,66.0
4979,grasp-orientation,neg,archi_spatial,-10.5,-69.0,60.0
4980,grasp-orientation,neg,archi_spatial,-33.0,-40.5,-46.5
4981,grasp-orientation,neg,archi_spatial,-36.0,-40.5,-43.5
4982,grasp-orientation,neg,archi_spatial,-34.5,-43.5,-40.5
4983,grasp-orientation,neg,archi_spatial,-10.5,-39.0,33.0
4984,grasp-orientation,neg,archi_spatial,-6.0,-34.5,33.0
4985,grasp-orientation,neg,archi_spatial,43.5,-15.0,45.0
4986,grasp-orientation,neg,archi_spatial,-51.0,1.5,-12.0
4987,grasp-orientation,neg,archi_spatial,-24.0,-58.5,7.5
4988,grasp-orientation,neg,archi_spatial,-24.0,-52.5,4.5
4989,grasp-orientation,neg,archi_spatial,67.5,-31.5,10.5
