,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,min_region_size_in_mm3,motion_regress,n_regions,region_extraction,scores,scoring,smoothing_fwhm
816,816,dictlearn,svc_l1,yes,no,COBRE,40,90,tangent,1500,yes,105,yes,[ 0.578125],roc_auc,6.0
817,817,dictlearn,svc_l2,yes,no,COBRE,40,90,tangent,1500,yes,105,yes,[ 0.74375],roc_auc,6.0
818,818,dictlearn,ridge,yes,no,COBRE,40,90,tangent,1500,yes,105,yes,[ 0.746875],roc_auc,6.0
819,819,dictlearn,svc_l1,yes,no,COBRE,40,91,correlation,1500,yes,115,yes,[ 0.575],roc_auc,6.0
820,820,dictlearn,svc_l2,yes,no,COBRE,40,91,correlation,1500,yes,115,yes,[ 0.60625],roc_auc,6.0
821,821,dictlearn,ridge,yes,no,COBRE,40,91,correlation,1500,yes,115,yes,[ 0.609375],roc_auc,6.0
822,822,dictlearn,svc_l1,yes,no,COBRE,40,91,partial correlation,1500,yes,115,yes,[ 0.578125],roc_auc,6.0
823,823,dictlearn,svc_l2,yes,no,COBRE,40,91,partial correlation,1500,yes,115,yes,[ 0.821875],roc_auc,6.0
824,824,dictlearn,ridge,yes,no,COBRE,40,91,partial correlation,1500,yes,115,yes,[ 0.821875],roc_auc,6.0
825,825,dictlearn,svc_l1,yes,no,COBRE,40,91,tangent,1500,yes,115,yes,[ 0.73125],roc_auc,6.0
826,826,dictlearn,svc_l2,yes,no,COBRE,40,91,tangent,1500,yes,115,yes,[ 0.75],roc_auc,6.0
827,827,dictlearn,ridge,yes,no,COBRE,40,91,tangent,1500,yes,115,yes,[ 0.734375],roc_auc,6.0
828,828,dictlearn,svc_l1,yes,no,COBRE,40,92,correlation,1500,yes,102,yes,[ 0.78125],roc_auc,6.0
829,829,dictlearn,svc_l2,yes,no,COBRE,40,92,correlation,1500,yes,102,yes,[ 0.821875],roc_auc,6.0
830,830,dictlearn,ridge,yes,no,COBRE,40,92,correlation,1500,yes,102,yes,[ 0.8],roc_auc,6.0
831,831,dictlearn,svc_l1,yes,no,COBRE,40,92,partial correlation,1500,yes,102,yes,[ 0.65],roc_auc,6.0
832,832,dictlearn,svc_l2,yes,no,COBRE,40,92,partial correlation,1500,yes,102,yes,[ 0.7625],roc_auc,6.0
833,833,dictlearn,ridge,yes,no,COBRE,40,92,partial correlation,1500,yes,102,yes,[ 0.7625],roc_auc,6.0
834,834,dictlearn,svc_l1,yes,no,COBRE,40,92,tangent,1500,yes,102,yes,[ 0.659375],roc_auc,6.0
835,835,dictlearn,svc_l2,yes,no,COBRE,40,92,tangent,1500,yes,102,yes,[ 0.75],roc_auc,6.0
836,836,dictlearn,ridge,yes,no,COBRE,40,92,tangent,1500,yes,102,yes,[ 0.753125],roc_auc,6.0
837,837,dictlearn,svc_l1,yes,no,COBRE,40,93,correlation,1500,yes,100,yes,[ 0.8375],roc_auc,6.0
838,838,dictlearn,svc_l2,yes,no,COBRE,40,93,correlation,1500,yes,100,yes,[ 0.89375],roc_auc,6.0
839,839,dictlearn,ridge,yes,no,COBRE,40,93,correlation,1500,yes,100,yes,[ 0.8875],roc_auc,6.0
840,840,dictlearn,svc_l1,yes,no,COBRE,40,93,partial correlation,1500,yes,100,yes,[ 0.75],roc_auc,6.0
841,841,dictlearn,svc_l2,yes,no,COBRE,40,93,partial correlation,1500,yes,100,yes,[ 0.7875],roc_auc,6.0
842,842,dictlearn,ridge,yes,no,COBRE,40,93,partial correlation,1500,yes,100,yes,[ 0.7875],roc_auc,6.0
843,843,dictlearn,svc_l1,yes,no,COBRE,40,93,tangent,1500,yes,100,yes,[ 0.721875],roc_auc,6.0
844,844,dictlearn,svc_l2,yes,no,COBRE,40,93,tangent,1500,yes,100,yes,[ 0.915625],roc_auc,6.0
845,845,dictlearn,ridge,yes,no,COBRE,40,93,tangent,1500,yes,100,yes,[ 0.915625],roc_auc,6.0
846,846,dictlearn,svc_l1,yes,no,COBRE,40,94,correlation,1500,yes,108,yes,[ 0.80625],roc_auc,6.0
847,847,dictlearn,svc_l2,yes,no,COBRE,40,94,correlation,1500,yes,108,yes,[ 0.846875],roc_auc,6.0
848,848,dictlearn,ridge,yes,no,COBRE,40,94,correlation,1500,yes,108,yes,[ 0.8375],roc_auc,6.0
849,849,dictlearn,svc_l1,yes,no,COBRE,40,94,partial correlation,1500,yes,108,yes,[ 0.540625],roc_auc,6.0
850,850,dictlearn,svc_l2,yes,no,COBRE,40,94,partial correlation,1500,yes,108,yes,[ 0.9125],roc_auc,6.0
851,851,dictlearn,ridge,yes,no,COBRE,40,94,partial correlation,1500,yes,108,yes,[ 0.9125],roc_auc,6.0
852,852,dictlearn,svc_l1,yes,no,COBRE,40,94,tangent,1500,yes,108,yes,[ 0.765625],roc_auc,6.0
853,853,dictlearn,svc_l2,yes,no,COBRE,40,94,tangent,1500,yes,108,yes,[ 0.9375],roc_auc,6.0
854,854,dictlearn,ridge,yes,no,COBRE,40,94,tangent,1500,yes,108,yes,[ 0.9375],roc_auc,6.0
855,855,dictlearn,svc_l1,yes,no,COBRE,40,95,correlation,1500,yes,105,yes,[ 0.79375],roc_auc,6.0
856,856,dictlearn,svc_l2,yes,no,COBRE,40,95,correlation,1500,yes,105,yes,[ 0.83125],roc_auc,6.0
857,857,dictlearn,ridge,yes,no,COBRE,40,95,correlation,1500,yes,105,yes,[ 0.828125],roc_auc,6.0
858,858,dictlearn,svc_l1,yes,no,COBRE,40,95,partial correlation,1500,yes,105,yes,[ 0.684375],roc_auc,6.0
859,859,dictlearn,svc_l2,yes,no,COBRE,40,95,partial correlation,1500,yes,105,yes,[ 0.8875],roc_auc,6.0
860,860,dictlearn,ridge,yes,no,COBRE,40,95,partial correlation,1500,yes,105,yes,[ 0.8875],roc_auc,6.0
861,861,dictlearn,svc_l1,yes,no,COBRE,40,95,tangent,1500,yes,105,yes,[ 0.88125],roc_auc,6.0
862,862,dictlearn,svc_l2,yes,no,COBRE,40,95,tangent,1500,yes,105,yes,[ 0.9],roc_auc,6.0
863,863,dictlearn,ridge,yes,no,COBRE,40,95,tangent,1500,yes,105,yes,[ 0.9],roc_auc,6.0
864,864,dictlearn,svc_l1,yes,no,COBRE,40,96,correlation,1500,yes,104,yes,[ 0.703125],roc_auc,6.0
865,865,dictlearn,svc_l2,yes,no,COBRE,40,96,correlation,1500,yes,104,yes,[ 0.771875],roc_auc,6.0
866,866,dictlearn,ridge,yes,no,COBRE,40,96,correlation,1500,yes,104,yes,[ 0.78125],roc_auc,6.0
867,867,dictlearn,svc_l1,yes,no,COBRE,40,96,partial correlation,1500,yes,104,yes,[ 0.775],roc_auc,6.0
868,868,dictlearn,svc_l2,yes,no,COBRE,40,96,partial correlation,1500,yes,104,yes,[ 0.759375],roc_auc,6.0
869,869,dictlearn,ridge,yes,no,COBRE,40,96,partial correlation,1500,yes,104,yes,[ 0.759375],roc_auc,6.0
870,870,dictlearn,svc_l1,yes,no,COBRE,40,96,tangent,1500,yes,104,yes,[ 0.690625],roc_auc,6.0
871,871,dictlearn,svc_l2,yes,no,COBRE,40,96,tangent,1500,yes,104,yes,[ 0.790625],roc_auc,6.0
872,872,dictlearn,ridge,yes,no,COBRE,40,96,tangent,1500,yes,104,yes,[ 0.79375],roc_auc,6.0
873,873,dictlearn,svc_l1,yes,no,COBRE,40,97,correlation,1500,yes,115,yes,[ 0.74375],roc_auc,6.0
874,874,dictlearn,svc_l2,yes,no,COBRE,40,97,correlation,1500,yes,115,yes,[ 0.884375],roc_auc,6.0
875,875,dictlearn,ridge,yes,no,COBRE,40,97,correlation,1500,yes,115,yes,[ 0.89375],roc_auc,6.0
876,876,dictlearn,svc_l1,yes,no,COBRE,40,97,partial correlation,1500,yes,115,yes,[ 0.459375],roc_auc,6.0
877,877,dictlearn,svc_l2,yes,no,COBRE,40,97,partial correlation,1500,yes,115,yes,[ 0.846875],roc_auc,6.0
878,878,dictlearn,ridge,yes,no,COBRE,40,97,partial correlation,1500,yes,115,yes,[ 0.846875],roc_auc,6.0
879,879,dictlearn,svc_l1,yes,no,COBRE,40,97,tangent,1500,yes,115,yes,[ 0.75],roc_auc,6.0
880,880,dictlearn,svc_l2,yes,no,COBRE,40,97,tangent,1500,yes,115,yes,[ 0.89375],roc_auc,6.0
881,881,dictlearn,ridge,yes,no,COBRE,40,97,tangent,1500,yes,115,yes,[ 0.9],roc_auc,6.0
882,882,dictlearn,svc_l1,yes,no,COBRE,40,98,correlation,1500,yes,114,yes,[ 0.628125],roc_auc,6.0
883,883,dictlearn,svc_l2,yes,no,COBRE,40,98,correlation,1500,yes,114,yes,[ 0.809375],roc_auc,6.0
884,884,dictlearn,ridge,yes,no,COBRE,40,98,correlation,1500,yes,114,yes,[ 0.81875],roc_auc,6.0
885,885,dictlearn,svc_l1,yes,no,COBRE,40,98,partial correlation,1500,yes,114,yes,[ 0.5875],roc_auc,6.0
886,886,dictlearn,svc_l2,yes,no,COBRE,40,98,partial correlation,1500,yes,114,yes,[ 0.75],roc_auc,6.0
887,887,dictlearn,ridge,yes,no,COBRE,40,98,partial correlation,1500,yes,114,yes,[ 0.753125],roc_auc,6.0
888,888,dictlearn,svc_l1,yes,no,COBRE,40,98,tangent,1500,yes,114,yes,[ 0.625],roc_auc,6.0
889,889,dictlearn,svc_l2,yes,no,COBRE,40,98,tangent,1500,yes,114,yes,[ 0.809375],roc_auc,6.0
890,890,dictlearn,ridge,yes,no,COBRE,40,98,tangent,1500,yes,114,yes,[ 0.809375],roc_auc,6.0
891,891,dictlearn,svc_l1,yes,no,COBRE,40,99,correlation,1500,yes,107,yes,[ 0.696875],roc_auc,6.0
892,892,dictlearn,svc_l2,yes,no,COBRE,40,99,correlation,1500,yes,107,yes,[ 0.840625],roc_auc,6.0
893,893,dictlearn,ridge,yes,no,COBRE,40,99,correlation,1500,yes,107,yes,[ 0.8375],roc_auc,6.0
894,894,dictlearn,svc_l1,yes,no,COBRE,40,99,partial correlation,1500,yes,107,yes,[ 0.759375],roc_auc,6.0
895,895,dictlearn,svc_l2,yes,no,COBRE,40,99,partial correlation,1500,yes,107,yes,[ 0.790625],roc_auc,6.0
896,896,dictlearn,ridge,yes,no,COBRE,40,99,partial correlation,1500,yes,107,yes,[ 0.790625],roc_auc,6.0
897,897,dictlearn,svc_l1,yes,no,COBRE,40,99,tangent,1500,yes,107,yes,[ 0.696875],roc_auc,6.0
898,898,dictlearn,svc_l2,yes,no,COBRE,40,99,tangent,1500,yes,107,yes,[ 0.821875],roc_auc,6.0
899,899,dictlearn,ridge,yes,no,COBRE,40,99,tangent,1500,yes,107,yes,[ 0.821875],roc_auc,6.0
0,0,dictlearn,svc_l1,yes,no,COBRE,60,0,correlation,1500,yes,134,yes,[ 0.7],roc_auc,6.0
1,1,dictlearn,svc_l2,yes,no,COBRE,60,0,correlation,1500,yes,134,yes,[ 0.734375],roc_auc,6.0
2,2,dictlearn,ridge,yes,no,COBRE,60,0,correlation,1500,yes,134,yes,[ 0.7375],roc_auc,6.0
3,3,dictlearn,svc_l1,yes,no,COBRE,60,0,partial correlation,1500,yes,134,yes,[ 0.521875],roc_auc,6.0
4,4,dictlearn,svc_l2,yes,no,COBRE,60,0,partial correlation,1500,yes,134,yes,[ 0.871875],roc_auc,6.0
5,5,dictlearn,ridge,yes,no,COBRE,60,0,partial correlation,1500,yes,134,yes,[ 0.871875],roc_auc,6.0
6,6,dictlearn,svc_l1,yes,no,COBRE,60,0,tangent,1500,yes,134,yes,[ 0.69375],roc_auc,6.0
7,7,dictlearn,svc_l2,yes,no,COBRE,60,0,tangent,1500,yes,134,yes,[ 0.8375],roc_auc,6.0
8,8,dictlearn,ridge,yes,no,COBRE,60,0,tangent,1500,yes,134,yes,[ 0.83125],roc_auc,6.0
9,9,dictlearn,svc_l1,yes,no,COBRE,60,1,correlation,1500,yes,132,yes,[ 0.784375],roc_auc,6.0
10,10,dictlearn,svc_l2,yes,no,COBRE,60,1,correlation,1500,yes,132,yes,[ 0.70625],roc_auc,6.0
11,11,dictlearn,ridge,yes,no,COBRE,60,1,correlation,1500,yes,132,yes,[ 0.7],roc_auc,6.0
12,12,dictlearn,svc_l1,yes,no,COBRE,60,1,partial correlation,1500,yes,132,yes,[ 0.828125],roc_auc,6.0
13,13,dictlearn,svc_l2,yes,no,COBRE,60,1,partial correlation,1500,yes,132,yes,[ 0.89375],roc_auc,6.0
14,14,dictlearn,ridge,yes,no,COBRE,60,1,partial correlation,1500,yes,132,yes,[ 0.890625],roc_auc,6.0
15,15,dictlearn,svc_l1,yes,no,COBRE,60,1,tangent,1500,yes,132,yes,[ 0.771875],roc_auc,6.0
16,16,dictlearn,svc_l2,yes,no,COBRE,60,1,tangent,1500,yes,132,yes,[ 0.871875],roc_auc,6.0
17,17,dictlearn,ridge,yes,no,COBRE,60,1,tangent,1500,yes,132,yes,[ 0.871875],roc_auc,6.0
18,18,dictlearn,svc_l1,yes,no,COBRE,60,2,correlation,1500,yes,127,yes,[ 0.7875],roc_auc,6.0
19,19,dictlearn,svc_l2,yes,no,COBRE,60,2,correlation,1500,yes,127,yes,[ 0.81875],roc_auc,6.0
20,20,dictlearn,ridge,yes,no,COBRE,60,2,correlation,1500,yes,127,yes,[ 0.81875],roc_auc,6.0
21,21,dictlearn,svc_l1,yes,no,COBRE,60,2,partial correlation,1500,yes,127,yes,[ 0.790625],roc_auc,6.0
22,22,dictlearn,svc_l2,yes,no,COBRE,60,2,partial correlation,1500,yes,127,yes,[ 0.934375],roc_auc,6.0
23,23,dictlearn,ridge,yes,no,COBRE,60,2,partial correlation,1500,yes,127,yes,[ 0.93125],roc_auc,6.0
24,24,dictlearn,svc_l1,yes,no,COBRE,60,2,tangent,1500,yes,127,yes,[ 0.846875],roc_auc,6.0
25,25,dictlearn,svc_l2,yes,no,COBRE,60,2,tangent,1500,yes,127,yes,[ 0.91875],roc_auc,6.0
26,26,dictlearn,ridge,yes,no,COBRE,60,2,tangent,1500,yes,127,yes,[ 0.9125],roc_auc,6.0
27,27,dictlearn,svc_l1,yes,no,COBRE,60,3,correlation,1500,yes,131,yes,[ 0.69375],roc_auc,6.0
28,28,dictlearn,svc_l2,yes,no,COBRE,60,3,correlation,1500,yes,131,yes,[ 0.809375],roc_auc,6.0
29,29,dictlearn,ridge,yes,no,COBRE,60,3,correlation,1500,yes,131,yes,[ 0.809375],roc_auc,6.0
30,30,dictlearn,svc_l1,yes,no,COBRE,60,3,partial correlation,1500,yes,131,yes,[ 0.575],roc_auc,6.0
31,31,dictlearn,svc_l2,yes,no,COBRE,60,3,partial correlation,1500,yes,131,yes,[ 0.825],roc_auc,6.0
32,32,dictlearn,ridge,yes,no,COBRE,60,3,partial correlation,1500,yes,131,yes,[ 0.825],roc_auc,6.0
33,33,dictlearn,svc_l1,yes,no,COBRE,60,3,tangent,1500,yes,131,yes,[ 0.7125],roc_auc,6.0
34,34,dictlearn,svc_l2,yes,no,COBRE,60,3,tangent,1500,yes,131,yes,[ 0.878125],roc_auc,6.0
35,35,dictlearn,ridge,yes,no,COBRE,60,3,tangent,1500,yes,131,yes,[ 0.875],roc_auc,6.0
36,36,dictlearn,svc_l1,yes,no,COBRE,60,4,correlation,1500,yes,124,yes,[ 0.709375],roc_auc,6.0
37,37,dictlearn,svc_l2,yes,no,COBRE,60,4,correlation,1500,yes,124,yes,[ 0.809375],roc_auc,6.0
38,38,dictlearn,ridge,yes,no,COBRE,60,4,correlation,1500,yes,124,yes,[ 0.809375],roc_auc,6.0
39,39,dictlearn,svc_l1,yes,no,COBRE,60,4,partial correlation,1500,yes,124,yes,[ 0.70625],roc_auc,6.0
40,40,dictlearn,svc_l2,yes,no,COBRE,60,4,partial correlation,1500,yes,124,yes,[ 0.865625],roc_auc,6.0
41,41,dictlearn,ridge,yes,no,COBRE,60,4,partial correlation,1500,yes,124,yes,[ 0.865625],roc_auc,6.0
42,42,dictlearn,svc_l1,yes,no,COBRE,60,4,tangent,1500,yes,124,yes,[ 0.675],roc_auc,6.0
43,43,dictlearn,svc_l2,yes,no,COBRE,60,4,tangent,1500,yes,124,yes,[ 0.9],roc_auc,6.0
44,44,dictlearn,ridge,yes,no,COBRE,60,4,tangent,1500,yes,124,yes,[ 0.9],roc_auc,6.0
45,45,dictlearn,svc_l1,yes,no,COBRE,60,5,correlation,1500,yes,126,yes,[ 0.6],roc_auc,6.0
46,46,dictlearn,svc_l2,yes,no,COBRE,60,5,correlation,1500,yes,126,yes,[ 0.6875],roc_auc,6.0
47,47,dictlearn,ridge,yes,no,COBRE,60,5,correlation,1500,yes,126,yes,[ 0.690625],roc_auc,6.0
48,48,dictlearn,svc_l1,yes,no,COBRE,60,5,partial correlation,1500,yes,126,yes,[ 0.59375],roc_auc,6.0
49,49,dictlearn,svc_l2,yes,no,COBRE,60,5,partial correlation,1500,yes,126,yes,[ 0.84375],roc_auc,6.0
50,50,dictlearn,ridge,yes,no,COBRE,60,5,partial correlation,1500,yes,126,yes,[ 0.84375],roc_auc,6.0
51,51,dictlearn,svc_l1,yes,no,COBRE,60,5,tangent,1500,yes,126,yes,[ 0.775],roc_auc,6.0
52,52,dictlearn,svc_l2,yes,no,COBRE,60,5,tangent,1500,yes,126,yes,[ 0.821875],roc_auc,6.0
53,53,dictlearn,ridge,yes,no,COBRE,60,5,tangent,1500,yes,126,yes,[ 0.821875],roc_auc,6.0
54,54,dictlearn,svc_l1,yes,no,COBRE,60,6,correlation,1500,yes,127,yes,[ 0.6875],roc_auc,6.0
55,55,dictlearn,svc_l2,yes,no,COBRE,60,6,correlation,1500,yes,127,yes,[ 0.690625],roc_auc,6.0
56,56,dictlearn,ridge,yes,no,COBRE,60,6,correlation,1500,yes,127,yes,[ 0.6875],roc_auc,6.0
57,57,dictlearn,svc_l1,yes,no,COBRE,60,6,partial correlation,1500,yes,127,yes,[ 0.646875],roc_auc,6.0
58,58,dictlearn,svc_l2,yes,no,COBRE,60,6,partial correlation,1500,yes,127,yes,[ 0.871875],roc_auc,6.0
59,59,dictlearn,ridge,yes,no,COBRE,60,6,partial correlation,1500,yes,127,yes,[ 0.86875],roc_auc,6.0
60,60,dictlearn,svc_l1,yes,no,COBRE,60,6,tangent,1500,yes,127,yes,[ 0.778125],roc_auc,6.0
61,61,dictlearn,svc_l2,yes,no,COBRE,60,6,tangent,1500,yes,127,yes,[ 0.85625],roc_auc,6.0
62,62,dictlearn,ridge,yes,no,COBRE,60,6,tangent,1500,yes,127,yes,[ 0.859375],roc_auc,6.0
63,63,dictlearn,svc_l1,yes,no,COBRE,60,7,correlation,1500,yes,124,yes,[ 0.7],roc_auc,6.0
64,64,dictlearn,svc_l2,yes,no,COBRE,60,7,correlation,1500,yes,124,yes,[ 0.75],roc_auc,6.0
65,65,dictlearn,ridge,yes,no,COBRE,60,7,correlation,1500,yes,124,yes,[ 0.746875],roc_auc,6.0
66,66,dictlearn,svc_l1,yes,no,COBRE,60,7,partial correlation,1500,yes,124,yes,[ 0.76875],roc_auc,6.0
67,67,dictlearn,svc_l2,yes,no,COBRE,60,7,partial correlation,1500,yes,124,yes,[ 0.76875],roc_auc,6.0
68,68,dictlearn,ridge,yes,no,COBRE,60,7,partial correlation,1500,yes,124,yes,[ 0.76875],roc_auc,6.0
69,69,dictlearn,svc_l1,yes,no,COBRE,60,7,tangent,1500,yes,124,yes,[ 0.746875],roc_auc,6.0
70,70,dictlearn,svc_l2,yes,no,COBRE,60,7,tangent,1500,yes,124,yes,[ 0.803125],roc_auc,6.0
71,71,dictlearn,ridge,yes,no,COBRE,60,7,tangent,1500,yes,124,yes,[ 0.803125],roc_auc,6.0
72,72,dictlearn,svc_l1,yes,no,COBRE,60,8,correlation,1500,yes,132,yes,[ 0.85],roc_auc,6.0
73,73,dictlearn,svc_l2,yes,no,COBRE,60,8,correlation,1500,yes,132,yes,[ 0.853125],roc_auc,6.0
74,74,dictlearn,ridge,yes,no,COBRE,60,8,correlation,1500,yes,132,yes,[ 0.853125],roc_auc,6.0
75,75,dictlearn,svc_l1,yes,no,COBRE,60,8,partial correlation,1500,yes,132,yes,[ 0.625],roc_auc,6.0
76,76,dictlearn,svc_l2,yes,no,COBRE,60,8,partial correlation,1500,yes,132,yes,[ 0.8875],roc_auc,6.0
77,77,dictlearn,ridge,yes,no,COBRE,60,8,partial correlation,1500,yes,132,yes,[ 0.8875],roc_auc,6.0
78,78,dictlearn,svc_l1,yes,no,COBRE,60,8,tangent,1500,yes,132,yes,[ 0.765625],roc_auc,6.0
79,79,dictlearn,svc_l2,yes,no,COBRE,60,8,tangent,1500,yes,132,yes,[ 0.884375],roc_auc,6.0
80,80,dictlearn,ridge,yes,no,COBRE,60,8,tangent,1500,yes,132,yes,[ 0.884375],roc_auc,6.0
81,81,dictlearn,svc_l1,yes,no,COBRE,60,9,correlation,1500,yes,133,yes,[ 0.675],roc_auc,6.0
82,82,dictlearn,svc_l2,yes,no,COBRE,60,9,correlation,1500,yes,133,yes,[ 0.821875],roc_auc,6.0
83,83,dictlearn,ridge,yes,no,COBRE,60,9,correlation,1500,yes,133,yes,[ 0.83125],roc_auc,6.0
84,84,dictlearn,svc_l1,yes,no,COBRE,60,9,partial correlation,1500,yes,133,yes,[ 0.653125],roc_auc,6.0
85,85,dictlearn,svc_l2,yes,no,COBRE,60,9,partial correlation,1500,yes,133,yes,[ 0.8625],roc_auc,6.0
86,86,dictlearn,ridge,yes,no,COBRE,60,9,partial correlation,1500,yes,133,yes,[ 0.8625],roc_auc,6.0
87,87,dictlearn,svc_l1,yes,no,COBRE,60,9,tangent,1500,yes,133,yes,[ 0.771875],roc_auc,6.0
88,88,dictlearn,svc_l2,yes,no,COBRE,60,9,tangent,1500,yes,133,yes,[ 0.9],roc_auc,6.0
89,89,dictlearn,ridge,yes,no,COBRE,60,9,tangent,1500,yes,133,yes,[ 0.896875],roc_auc,6.0
90,90,dictlearn,svc_l1,yes,no,COBRE,60,10,correlation,1500,yes,127,yes,[ 0.575],roc_auc,6.0
91,91,dictlearn,svc_l2,yes,no,COBRE,60,10,correlation,1500,yes,127,yes,[ 0.703125],roc_auc,6.0
92,92,dictlearn,ridge,yes,no,COBRE,60,10,correlation,1500,yes,127,yes,[ 0.7],roc_auc,6.0
93,93,dictlearn,svc_l1,yes,no,COBRE,60,10,partial correlation,1500,yes,127,yes,[ 0.5625],roc_auc,6.0
94,94,dictlearn,svc_l2,yes,no,COBRE,60,10,partial correlation,1500,yes,127,yes,[ 0.740625],roc_auc,6.0
95,95,dictlearn,ridge,yes,no,COBRE,60,10,partial correlation,1500,yes,127,yes,[ 0.7375],roc_auc,6.0
96,96,dictlearn,svc_l1,yes,no,COBRE,60,10,tangent,1500,yes,127,yes,[ 0.6625],roc_auc,6.0
97,97,dictlearn,svc_l2,yes,no,COBRE,60,10,tangent,1500,yes,127,yes,[ 0.7625],roc_auc,6.0
98,98,dictlearn,ridge,yes,no,COBRE,60,10,tangent,1500,yes,127,yes,[ 0.7625],roc_auc,6.0
99,99,dictlearn,svc_l1,yes,no,COBRE,60,11,correlation,1500,yes,134,yes,[ 0.765625],roc_auc,6.0
100,100,dictlearn,svc_l2,yes,no,COBRE,60,11,correlation,1500,yes,134,yes,[ 0.86875],roc_auc,6.0
101,101,dictlearn,ridge,yes,no,COBRE,60,11,correlation,1500,yes,134,yes,[ 0.875],roc_auc,6.0
102,102,dictlearn,svc_l1,yes,no,COBRE,60,11,partial correlation,1500,yes,134,yes,[ 0.609375],roc_auc,6.0
103,103,dictlearn,svc_l2,yes,no,COBRE,60,11,partial correlation,1500,yes,134,yes,[ 0.890625],roc_auc,6.0
104,104,dictlearn,ridge,yes,no,COBRE,60,11,partial correlation,1500,yes,134,yes,[ 0.890625],roc_auc,6.0
105,105,dictlearn,svc_l1,yes,no,COBRE,60,11,tangent,1500,yes,134,yes,[ 0.76875],roc_auc,6.0
106,106,dictlearn,svc_l2,yes,no,COBRE,60,11,tangent,1500,yes,134,yes,[ 0.9375],roc_auc,6.0
107,107,dictlearn,ridge,yes,no,COBRE,60,11,tangent,1500,yes,134,yes,[ 0.9375],roc_auc,6.0
108,108,dictlearn,svc_l1,yes,no,COBRE,60,12,correlation,1500,yes,124,yes,[ 0.646875],roc_auc,6.0
109,109,dictlearn,svc_l2,yes,no,COBRE,60,12,correlation,1500,yes,124,yes,[ 0.821875],roc_auc,6.0
110,110,dictlearn,ridge,yes,no,COBRE,60,12,correlation,1500,yes,124,yes,[ 0.81875],roc_auc,6.0
111,111,dictlearn,svc_l1,yes,no,COBRE,60,12,partial correlation,1500,yes,124,yes,[ 0.75625],roc_auc,6.0
112,112,dictlearn,svc_l2,yes,no,COBRE,60,12,partial correlation,1500,yes,124,yes,[ 0.8875],roc_auc,6.0
113,113,dictlearn,ridge,yes,no,COBRE,60,12,partial correlation,1500,yes,124,yes,[ 0.8875],roc_auc,6.0
114,114,dictlearn,svc_l1,yes,no,COBRE,60,12,tangent,1500,yes,124,yes,[ 0.73125],roc_auc,6.0
115,115,dictlearn,svc_l2,yes,no,COBRE,60,12,tangent,1500,yes,124,yes,[ 0.878125],roc_auc,6.0
116,116,dictlearn,ridge,yes,no,COBRE,60,12,tangent,1500,yes,124,yes,[ 0.878125],roc_auc,6.0
117,117,dictlearn,svc_l1,yes,no,COBRE,60,13,correlation,1500,yes,122,yes,[ 0.628125],roc_auc,6.0
118,118,dictlearn,svc_l2,yes,no,COBRE,60,13,correlation,1500,yes,122,yes,[ 0.853125],roc_auc,6.0
119,119,dictlearn,ridge,yes,no,COBRE,60,13,correlation,1500,yes,122,yes,[ 0.853125],roc_auc,6.0
120,120,dictlearn,svc_l1,yes,no,COBRE,60,13,partial correlation,1500,yes,122,yes,[ 0.58125],roc_auc,6.0
121,121,dictlearn,svc_l2,yes,no,COBRE,60,13,partial correlation,1500,yes,122,yes,[ 0.93125],roc_auc,6.0
122,122,dictlearn,ridge,yes,no,COBRE,60,13,partial correlation,1500,yes,122,yes,[ 0.93125],roc_auc,6.0
123,123,dictlearn,svc_l1,yes,no,COBRE,60,13,tangent,1500,yes,122,yes,[ 0.640625],roc_auc,6.0
124,124,dictlearn,svc_l2,yes,no,COBRE,60,13,tangent,1500,yes,122,yes,[ 0.925],roc_auc,6.0
125,125,dictlearn,ridge,yes,no,COBRE,60,13,tangent,1500,yes,122,yes,[ 0.925],roc_auc,6.0
126,126,dictlearn,svc_l1,yes,no,COBRE,60,14,correlation,1500,yes,138,yes,[ 0.79375],roc_auc,6.0
127,127,dictlearn,svc_l2,yes,no,COBRE,60,14,correlation,1500,yes,138,yes,[ 0.884375],roc_auc,6.0
128,128,dictlearn,ridge,yes,no,COBRE,60,14,correlation,1500,yes,138,yes,[ 0.884375],roc_auc,6.0
129,129,dictlearn,svc_l1,yes,no,COBRE,60,14,partial correlation,1500,yes,138,yes,[ 0.778125],roc_auc,6.0
130,130,dictlearn,svc_l2,yes,no,COBRE,60,14,partial correlation,1500,yes,138,yes,[ 0.865625],roc_auc,6.0
131,131,dictlearn,ridge,yes,no,COBRE,60,14,partial correlation,1500,yes,138,yes,[ 0.865625],roc_auc,6.0
132,132,dictlearn,svc_l1,yes,no,COBRE,60,14,tangent,1500,yes,138,yes,[ 0.796875],roc_auc,6.0
133,133,dictlearn,svc_l2,yes,no,COBRE,60,14,tangent,1500,yes,138,yes,[ 0.934375],roc_auc,6.0
134,134,dictlearn,ridge,yes,no,COBRE,60,14,tangent,1500,yes,138,yes,[ 0.94375],roc_auc,6.0
135,135,dictlearn,svc_l1,yes,no,COBRE,60,15,correlation,1500,yes,129,yes,[ 0.746875],roc_auc,6.0
136,136,dictlearn,svc_l2,yes,no,COBRE,60,15,correlation,1500,yes,129,yes,[ 0.790625],roc_auc,6.0
