,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,iter_shuffle_split,measure,motion_regress,n_clusters,n_components,n_iter,n_regions,scores,scoring,smoothing_fwhm
1216,1216,ward,svc_l2,,,,,correlation,,,,35.0,120,[ 0.878125],,
1217,1217,ward,ridge,,,,,correlation,,,,35.0,120,[ 0.884375],,
1218,1218,ward,svc_l1,,,,,partial correlation,,,,35.0,120,[ 0.59375],,
1219,1219,ward,svc_l2,,,,,partial correlation,,,,35.0,120,[ 0.90625],,
1220,1220,ward,ridge,,,,,partial correlation,,,,35.0,120,[ 0.90625],,
1221,1221,ward,svc_l1,,,,,tangent,,,,35.0,120,[ 0.715625],,
1222,1222,ward,svc_l2,,,,,tangent,,,,35.0,120,[ 0.925],,
1223,1223,ward,ridge,,,,,tangent,,,,35.0,120,[ 0.91875],,
1224,1224,ward,svc_l1,,,,,correlation,,,,36.0,120,[ 0.590625],,
1225,1225,ward,svc_l2,,,,,correlation,,,,36.0,120,[ 0.78125],,
1226,1226,ward,ridge,,,,,correlation,,,,36.0,120,[ 0.778125],,
1227,1227,ward,svc_l1,,,,,partial correlation,,,,36.0,120,[ 0.703125],,
1228,1228,ward,svc_l2,,,,,partial correlation,,,,36.0,120,[ 0.840625],,
1229,1229,ward,ridge,,,,,partial correlation,,,,36.0,120,[ 0.8375],,
1230,1230,ward,svc_l1,,,,,tangent,,,,36.0,120,[ 0.7625],,
1231,1231,ward,svc_l2,,,,,tangent,,,,36.0,120,[ 0.8875],,
1232,1232,ward,ridge,,,,,tangent,,,,36.0,120,[ 0.8875],,
1233,1233,ward,svc_l1,,,,,correlation,,,,37.0,120,[ 0.55625],,
1234,1234,ward,svc_l2,,,,,correlation,,,,37.0,120,[ 0.5375],,
1235,1235,ward,ridge,,,,,correlation,,,,37.0,120,[ 0.584375],,
1236,1236,ward,svc_l1,,,,,partial correlation,,,,37.0,120,[ 0.64375],,
1237,1237,ward,svc_l2,,,,,partial correlation,,,,37.0,120,[ 0.740625],,
1238,1238,ward,ridge,,,,,partial correlation,,,,37.0,120,[ 0.7375],,
1239,1239,ward,svc_l1,,,,,tangent,,,,37.0,120,[ 0.746875],,
1240,1240,ward,svc_l2,,,,,tangent,,,,37.0,120,[ 0.728125],,
1241,1241,ward,ridge,,,,,tangent,,,,37.0,120,[ 0.725],,
1242,1242,ward,svc_l1,,,,,correlation,,,,38.0,120,[ 0.653125],,
1243,1243,ward,svc_l2,,,,,correlation,,,,38.0,120,[ 0.665625],,
1244,1244,ward,ridge,,,,,correlation,,,,38.0,120,[ 0.65625],,
1245,1245,ward,svc_l1,,,,,partial correlation,,,,38.0,120,[ 0.6],,
1246,1246,ward,svc_l2,,,,,partial correlation,,,,38.0,120,[ 0.759375],,
1247,1247,ward,ridge,,,,,partial correlation,,,,38.0,120,[ 0.765625],,
1248,1248,ward,svc_l1,,,,,tangent,,,,38.0,120,[ 0.578125],,
1249,1249,ward,svc_l2,,,,,tangent,,,,38.0,120,[ 0.778125],,
1250,1250,ward,ridge,,,,,tangent,,,,38.0,120,[ 0.775],,
1251,1251,ward,svc_l1,,,,,correlation,,,,39.0,120,[ 0.63125],,
1252,1252,ward,svc_l2,,,,,correlation,,,,39.0,120,[ 0.709375],,
1253,1253,ward,ridge,,,,,correlation,,,,39.0,120,[ 0.7125],,
1254,1254,ward,svc_l1,,,,,partial correlation,,,,39.0,120,[ 0.584375],,
1255,1255,ward,svc_l2,,,,,partial correlation,,,,39.0,120,[ 0.79375],,
1256,1256,ward,ridge,,,,,partial correlation,,,,39.0,120,[ 0.79375],,
1257,1257,ward,svc_l1,,,,,tangent,,,,39.0,120,[ 0.571875],,
1258,1258,ward,svc_l2,,,,,tangent,,,,39.0,120,[ 0.8125],,
1259,1259,ward,ridge,,,,,tangent,,,,39.0,120,[ 0.8125],,
1260,1260,ward,svc_l1,,,,,correlation,,,,40.0,120,[ 0.6625],,
1261,1261,ward,svc_l2,,,,,correlation,,,,40.0,120,[ 0.759375],,
1262,1262,ward,ridge,,,,,correlation,,,,40.0,120,[ 0.75],,
1263,1263,ward,svc_l1,,,,,partial correlation,,,,40.0,120,[ 0.565625],,
1264,1264,ward,svc_l2,,,,,partial correlation,,,,40.0,120,[ 0.8375],,
1265,1265,ward,ridge,,,,,partial correlation,,,,40.0,120,[ 0.8375],,
1266,1266,ward,svc_l1,,,,,tangent,,,,40.0,120,[ 0.6875],,
1267,1267,ward,svc_l2,,,,,tangent,,,,40.0,120,[ 0.828125],,
1268,1268,ward,ridge,,,,,tangent,,,,40.0,120,[ 0.83125],,
1269,1269,ward,svc_l1,,,,,correlation,,,,41.0,120,[ 0.73125],,
1270,1270,ward,svc_l2,,,,,correlation,,,,41.0,120,[ 0.853125],,
1271,1271,ward,ridge,,,,,correlation,,,,41.0,120,[ 0.828125],,
1272,1272,ward,svc_l1,,,,,partial correlation,,,,41.0,120,[ 0.521875],,
1273,1273,ward,svc_l2,,,,,partial correlation,,,,41.0,120,[ 0.75625],,
1274,1274,ward,ridge,,,,,partial correlation,,,,41.0,120,[ 0.75625],,
1275,1275,ward,svc_l1,,,,,tangent,,,,41.0,120,[ 0.759375],,
1276,1276,ward,svc_l2,,,,,tangent,,,,41.0,120,[ 0.878125],,
1277,1277,ward,ridge,,,,,tangent,,,,41.0,120,[ 0.88125],,
1278,1278,ward,svc_l1,,,,,correlation,,,,42.0,120,[ 0.778125],,
1279,1279,ward,svc_l2,,,,,correlation,,,,42.0,120,[ 0.71875],,
1280,1280,ward,ridge,,,,,correlation,,,,42.0,120,[ 0.71875],,
1281,1281,ward,svc_l1,,,,,partial correlation,,,,42.0,120,[ 0.653125],,
1282,1282,ward,svc_l2,,,,,partial correlation,,,,42.0,120,[ 0.746875],,
1283,1283,ward,ridge,,,,,partial correlation,,,,42.0,120,[ 0.75],,
1284,1284,ward,svc_l1,,,,,tangent,,,,42.0,120,[ 0.65625],,
1285,1285,ward,svc_l2,,,,,tangent,,,,42.0,120,[ 0.778125],,
1286,1286,ward,ridge,,,,,tangent,,,,42.0,120,[ 0.771875],,
1287,1287,ward,svc_l1,,,,,correlation,,,,43.0,120,[ 0.684375],,
1288,1288,ward,svc_l2,,,,,correlation,,,,43.0,120,[ 0.70625],,
1289,1289,ward,ridge,,,,,correlation,,,,43.0,120,[ 0.71875],,
1290,1290,ward,svc_l1,,,,,partial correlation,,,,43.0,120,[ 0.5875],,
1291,1291,ward,svc_l2,,,,,partial correlation,,,,43.0,120,[ 0.803125],,
1292,1292,ward,ridge,,,,,partial correlation,,,,43.0,120,[ 0.8],,
1293,1293,ward,svc_l1,,,,,tangent,,,,43.0,120,[ 0.728125],,
1294,1294,ward,svc_l2,,,,,tangent,,,,43.0,120,[ 0.846875],,
1295,1295,ward,ridge,,,,,tangent,,,,43.0,120,[ 0.85],,
1296,1296,ward,svc_l1,,,,,correlation,,,,44.0,120,[ 0.675],,
1297,1297,ward,svc_l2,,,,,correlation,,,,44.0,120,[ 0.70625],,
1298,1298,ward,ridge,,,,,correlation,,,,44.0,120,[ 0.71875],,
1299,1299,ward,svc_l1,,,,,partial correlation,,,,44.0,120,[ 0.521875],,
1300,1300,ward,svc_l2,,,,,partial correlation,,,,44.0,120,[ 0.784375],,
1301,1301,ward,ridge,,,,,partial correlation,,,,44.0,120,[ 0.78125],,
1302,1302,ward,svc_l1,,,,,tangent,,,,44.0,120,[ 0.71875],,
1303,1303,ward,svc_l2,,,,,tangent,,,,44.0,120,[ 0.78125],,
1304,1304,ward,ridge,,,,,tangent,,,,44.0,120,[ 0.78125],,
1305,1305,ward,svc_l1,,,,,correlation,,,,45.0,120,[ 0.65],,
1306,1306,ward,svc_l2,,,,,correlation,,,,45.0,120,[ 0.7625],,
1307,1307,ward,ridge,,,,,correlation,,,,45.0,120,[ 0.76875],,
1308,1308,ward,svc_l1,,,,,partial correlation,,,,45.0,120,[ 0.78125],,
1309,1309,ward,svc_l2,,,,,partial correlation,,,,45.0,120,[ 0.91875],,
1310,1310,ward,ridge,,,,,partial correlation,,,,45.0,120,[ 0.91875],,
1311,1311,ward,svc_l1,,,,,tangent,,,,45.0,120,[ 0.690625],,
1312,1312,ward,svc_l2,,,,,tangent,,,,45.0,120,[ 0.903125],,
1313,1313,ward,ridge,,,,,tangent,,,,45.0,120,[ 0.903125],,
1314,1314,ward,svc_l1,,,,,correlation,,,,46.0,120,[ 0.76875],,
1315,1315,ward,svc_l2,,,,,correlation,,,,46.0,120,[ 0.696875],,
1316,1316,ward,ridge,,,,,correlation,,,,46.0,120,[ 0.675],,
1317,1317,ward,svc_l1,,,,,partial correlation,,,,46.0,120,[ 0.65],,
1318,1318,ward,svc_l2,,,,,partial correlation,,,,46.0,120,[ 0.85],,
1319,1319,ward,ridge,,,,,partial correlation,,,,46.0,120,[ 0.85],,
1320,1320,ward,svc_l1,,,,,tangent,,,,46.0,120,[ 0.828125],,
1321,1321,ward,svc_l2,,,,,tangent,,,,46.0,120,[ 0.853125],,
1322,1322,ward,ridge,,,,,tangent,,,,46.0,120,[ 0.85],,
1323,1323,ward,svc_l1,,,,,correlation,,,,47.0,120,[ 0.521875],,
1324,1324,ward,svc_l2,,,,,correlation,,,,47.0,120,[ 0.71875],,
1325,1325,ward,ridge,,,,,correlation,,,,47.0,120,[ 0.725],,
1326,1326,ward,svc_l1,,,,,partial correlation,,,,47.0,120,[ 0.534375],,
1327,1327,ward,svc_l2,,,,,partial correlation,,,,47.0,120,[ 0.80625],,
1328,1328,ward,ridge,,,,,partial correlation,,,,47.0,120,[ 0.80625],,
1329,1329,ward,svc_l1,,,,,tangent,,,,47.0,120,[ 0.5375],,
1330,1330,ward,svc_l2,,,,,tangent,,,,47.0,120,[ 0.809375],,
1331,1331,ward,ridge,,,,,tangent,,,,47.0,120,[ 0.8125],,
1332,1332,ward,svc_l1,,,,,correlation,,,,48.0,120,[ 0.73125],,
1333,1333,ward,svc_l2,,,,,correlation,,,,48.0,120,[ 0.825],,
1334,1334,ward,ridge,,,,,correlation,,,,48.0,120,[ 0.834375],,
1335,1335,ward,svc_l1,,,,,partial correlation,,,,48.0,120,[ 0.6],,
1336,1336,ward,svc_l2,,,,,partial correlation,,,,48.0,120,[ 0.828125],,
1337,1337,ward,ridge,,,,,partial correlation,,,,48.0,120,[ 0.828125],,
1338,1338,ward,svc_l1,,,,,tangent,,,,48.0,120,[ 0.615625],,
1339,1339,ward,svc_l2,,,,,tangent,,,,48.0,120,[ 0.85625],,
1340,1340,ward,ridge,,,,,tangent,,,,48.0,120,[ 0.85625],,
1341,1341,ward,svc_l1,,,,,correlation,,,,49.0,120,[ 0.753125],,
1342,1342,ward,svc_l2,,,,,correlation,,,,49.0,120,[ 0.765625],,
1343,1343,ward,ridge,,,,,correlation,,,,49.0,120,[ 0.7625],,
1344,1344,ward,svc_l1,,,,,partial correlation,,,,49.0,120,[ 0.60625],,
1345,1345,ward,svc_l2,,,,,partial correlation,,,,49.0,120,[ 0.828125],,
1346,1346,ward,ridge,,,,,partial correlation,,,,49.0,120,[ 0.834375],,
1347,1347,ward,svc_l1,,,,,tangent,,,,49.0,120,[ 0.6875],,
1348,1348,ward,svc_l2,,,,,tangent,,,,49.0,120,[ 0.890625],,
1349,1349,ward,ridge,,,,,tangent,,,,49.0,120,[ 0.89375],,
1350,1350,ward,svc_l1,,,,,correlation,,,,50.0,120,[ 0.64375],,
1351,1351,ward,svc_l2,,,,,correlation,,,,50.0,120,[ 0.73125],,
1352,1352,ward,ridge,,,,,correlation,,,,50.0,120,[ 0.728125],,
1353,1353,ward,svc_l1,,,,,partial correlation,,,,50.0,120,[ 0.7],,
1354,1354,ward,svc_l2,,,,,partial correlation,,,,50.0,120,[ 0.88125],,
1355,1355,ward,ridge,,,,,partial correlation,,,,50.0,120,[ 0.88125],,
1356,1356,ward,svc_l1,,,,,tangent,,,,50.0,120,[ 0.7375],,
1357,1357,ward,svc_l2,,,,,tangent,,,,50.0,120,[ 0.803125],,
1358,1358,ward,ridge,,,,,tangent,,,,50.0,120,[ 0.803125],,
1359,1359,ward,svc_l1,,,,,correlation,,,,51.0,120,[ 0.653125],,
1360,1360,ward,svc_l2,,,,,correlation,,,,51.0,120,[ 0.78125],,
1361,1361,ward,ridge,,,,,correlation,,,,51.0,120,[ 0.803125],,
1362,1362,ward,svc_l1,,,,,partial correlation,,,,51.0,120,[ 0.778125],,
1363,1363,ward,svc_l2,,,,,partial correlation,,,,51.0,120,[ 0.95625],,
1364,1364,ward,ridge,,,,,partial correlation,,,,51.0,120,[ 0.95625],,
1365,1365,ward,svc_l1,,,,,tangent,,,,51.0,120,[ 0.753125],,
1366,1366,ward,svc_l2,,,,,tangent,,,,51.0,120,[ 0.921875],,
1367,1367,ward,ridge,,,,,tangent,,,,51.0,120,[ 0.921875],,
1368,1368,ward,svc_l1,,,,,correlation,,,,52.0,120,[ 0.715625],,
1369,1369,ward,svc_l2,,,,,correlation,,,,52.0,120,[ 0.721875],,
1370,1370,ward,ridge,,,,,correlation,,,,52.0,120,[ 0.715625],,
1371,1371,ward,svc_l1,,,,,partial correlation,,,,52.0,120,[ 0.625],,
1372,1372,ward,svc_l2,,,,,partial correlation,,,,52.0,120,[ 0.821875],,
1373,1373,ward,ridge,,,,,partial correlation,,,,52.0,120,[ 0.815625],,
1374,1374,ward,svc_l1,,,,,tangent,,,,52.0,120,[ 0.6375],,
1375,1375,ward,svc_l2,,,,,tangent,,,,52.0,120,[ 0.8625],,
1376,1376,ward,ridge,,,,,tangent,,,,52.0,120,[ 0.871875],,
1377,1377,ward,svc_l1,,,,,correlation,,,,53.0,120,[ 0.64375],,
1378,1378,ward,svc_l2,,,,,correlation,,,,53.0,120,[ 0.73125],,
1379,1379,ward,ridge,,,,,correlation,,,,53.0,120,[ 0.740625],,
1380,1380,ward,svc_l1,,,,,partial correlation,,,,53.0,120,[ 0.725],,
1381,1381,ward,svc_l2,,,,,partial correlation,,,,53.0,120,[ 0.8375],,
1382,1382,ward,ridge,,,,,partial correlation,,,,53.0,120,[ 0.8375],,
1383,1383,ward,svc_l1,,,,,tangent,,,,53.0,120,[ 0.715625],,
1384,1384,ward,svc_l2,,,,,tangent,,,,53.0,120,[ 0.84375],,
1385,1385,ward,ridge,,,,,tangent,,,,53.0,120,[ 0.846875],,
1386,1386,ward,svc_l1,,,,,correlation,,,,54.0,120,[ 0.66875],,
1387,1387,ward,svc_l2,,,,,correlation,,,,54.0,120,[ 0.753125],,
1388,1388,ward,ridge,,,,,correlation,,,,54.0,120,[ 0.74375],,
1389,1389,ward,svc_l1,,,,,partial correlation,,,,54.0,120,[ 0.68125],,
1390,1390,ward,svc_l2,,,,,partial correlation,,,,54.0,120,[ 0.86875],,
1391,1391,ward,ridge,,,,,partial correlation,,,,54.0,120,[ 0.865625],,
1392,1392,ward,svc_l1,,,,,tangent,,,,54.0,120,[ 0.725],,
1393,1393,ward,svc_l2,,,,,tangent,,,,54.0,120,[ 0.821875],,
1394,1394,ward,ridge,,,,,tangent,,,,54.0,120,[ 0.825],,
1395,1395,ward,svc_l1,,,,,correlation,,,,55.0,120,[ 0.678125],,
1396,1396,ward,svc_l2,,,,,correlation,,,,55.0,120,[ 0.71875],,
1397,1397,ward,ridge,,,,,correlation,,,,55.0,120,[ 0.746875],,
1398,1398,ward,svc_l1,,,,,partial correlation,,,,55.0,120,[ 0.53125],,
1399,1399,ward,svc_l2,,,,,partial correlation,,,,55.0,120,[ 0.746875],,
1400,1400,ward,ridge,,,,,partial correlation,,,,55.0,120,[ 0.746875],,
1401,1401,ward,svc_l1,,,,,tangent,,,,55.0,120,[ 0.65625],,
1402,1402,ward,svc_l2,,,,,tangent,,,,55.0,120,[ 0.7625],,
1403,1403,ward,ridge,,,,,tangent,,,,55.0,120,[ 0.7625],,
1404,1404,ward,svc_l1,,,,,correlation,,,,56.0,120,[ 0.615625],,
1405,1405,ward,svc_l2,,,,,correlation,,,,56.0,120,[ 0.715625],,
1406,1406,ward,ridge,,,,,correlation,,,,56.0,120,[ 0.728125],,
1407,1407,ward,svc_l1,,,,,partial correlation,,,,56.0,120,[ 0.765625],,
1408,1408,ward,svc_l2,,,,,partial correlation,,,,56.0,120,[ 0.859375],,
1409,1409,ward,ridge,,,,,partial correlation,,,,56.0,120,[ 0.8625],,
1410,1410,ward,svc_l1,,,,,tangent,,,,56.0,120,[ 0.678125],,
1411,1411,ward,svc_l2,,,,,tangent,,,,56.0,120,[ 0.846875],,
1412,1412,ward,ridge,,,,,tangent,,,,56.0,120,[ 0.84375],,
1413,1413,ward,svc_l1,,,,,correlation,,,,57.0,120,[ 0.55],,
1414,1414,ward,svc_l2,,,,,correlation,,,,57.0,120,[ 0.71875],,
1415,1415,ward,ridge,,,,,correlation,,,,57.0,120,[ 0.728125],,
1416,1416,ward,svc_l1,,,,,partial correlation,,,,57.0,120,[ 0.696875],,
1417,1417,ward,svc_l2,,,,,partial correlation,,,,57.0,120,[ 0.715625],,
1418,1418,ward,ridge,,,,,partial correlation,,,,57.0,120,[ 0.715625],,
1419,1419,ward,svc_l1,,,,,tangent,,,,57.0,120,[ 0.675],,
1420,1420,ward,svc_l2,,,,,tangent,,,,57.0,120,[ 0.834375],,
1421,1421,ward,ridge,,,,,tangent,,,,57.0,120,[ 0.83125],,
1422,1422,ward,svc_l1,,,,,correlation,,,,58.0,120,[ 0.790625],,
1423,1423,ward,svc_l2,,,,,correlation,,,,58.0,120,[ 0.84375],,
1424,1424,ward,ridge,,,,,correlation,,,,58.0,120,[ 0.840625],,
1425,1425,ward,svc_l1,,,,,partial correlation,,,,58.0,120,[ 0.665625],,
1426,1426,ward,svc_l2,,,,,partial correlation,,,,58.0,120,[ 0.890625],,
1427,1427,ward,ridge,,,,,partial correlation,,,,58.0,120,[ 0.890625],,
1428,1428,ward,svc_l1,,,,,tangent,,,,58.0,120,[ 0.603125],,
1429,1429,ward,svc_l2,,,,,tangent,,,,58.0,120,[ 0.871875],,
1430,1430,ward,ridge,,,,,tangent,,,,58.0,120,[ 0.871875],,
1431,1431,ward,svc_l1,,,,,correlation,,,,59.0,120,[ 0.8125],,
1432,1432,ward,svc_l2,,,,,correlation,,,,59.0,120,[ 0.840625],,
1433,1433,ward,ridge,,,,,correlation,,,,59.0,120,[ 0.834375],,
1434,1434,ward,svc_l1,,,,,partial correlation,,,,59.0,120,[ 0.60625],,
1435,1435,ward,svc_l2,,,,,partial correlation,,,,59.0,120,[ 0.8],,
1436,1436,ward,ridge,,,,,partial correlation,,,,59.0,120,[ 0.796875],,
1437,1437,ward,svc_l1,,,,,tangent,,,,59.0,120,[ 0.790625],,
1438,1438,ward,svc_l2,,,,,tangent,,,,59.0,120,[ 0.8625],,
1439,1439,ward,ridge,,,,,tangent,,,,59.0,120,[ 0.8625],,
1440,1440,ward,svc_l1,,,,,correlation,,,,60.0,120,[ 0.6875],,
1441,1441,ward,svc_l2,,,,,correlation,,,,60.0,120,[ 0.859375],,
1442,1442,ward,ridge,,,,,correlation,,,,60.0,120,[ 0.85625],,
1443,1443,ward,svc_l1,,,,,partial correlation,,,,60.0,120,[ 0.728125],,
1444,1444,ward,svc_l2,,,,,partial correlation,,,,60.0,120,[ 0.884375],,
1445,1445,ward,ridge,,,,,partial correlation,,,,60.0,120,[ 0.884375],,
1446,1446,ward,svc_l1,,,,,tangent,,,,60.0,120,[ 0.796875],,
1447,1447,ward,svc_l2,,,,,tangent,,,,60.0,120,[ 0.909375],,
1448,1448,ward,ridge,,,,,tangent,,,,60.0,120,[ 0.9125],,
1449,1449,ward,svc_l1,,,,,correlation,,,,61.0,120,[ 0.659375],,
1450,1450,ward,svc_l2,,,,,correlation,,,,61.0,120,[ 0.721875],,
1451,1451,ward,ridge,,,,,correlation,,,,61.0,120,[ 0.74375],,
1452,1452,ward,svc_l1,,,,,partial correlation,,,,61.0,120,[ 0.546875],,
1453,1453,ward,svc_l2,,,,,partial correlation,,,,61.0,120,[ 0.696875],,
1454,1454,ward,ridge,,,,,partial correlation,,,,61.0,120,[ 0.69375],,
1455,1455,ward,svc_l1,,,,,tangent,,,,61.0,120,[ 0.603125],,
1456,1456,ward,svc_l2,,,,,tangent,,,,61.0,120,[ 0.740625],,
1457,1457,ward,ridge,,,,,tangent,,,,61.0,120,[ 0.740625],,
1458,1458,ward,svc_l1,,,,,correlation,,,,62.0,120,[ 0.796875],,
1459,1459,ward,svc_l2,,,,,correlation,,,,62.0,120,[ 0.803125],,
1460,1460,ward,ridge,,,,,correlation,,,,62.0,120,[ 0.8],,
1461,1461,ward,svc_l1,,,,,partial correlation,,,,62.0,120,[ 0.603125],,
1462,1462,ward,svc_l2,,,,,partial correlation,,,,62.0,120,[ 0.9],,
1463,1463,ward,ridge,,,,,partial correlation,,,,62.0,120,[ 0.9],,
1464,1464,ward,svc_l1,,,,,tangent,,,,62.0,120,[ 0.6625],,
1465,1465,ward,svc_l2,,,,,tangent,,,,62.0,120,[ 0.871875],,
1466,1466,ward,ridge,,,,,tangent,,,,62.0,120,[ 0.875],,
1467,1467,ward,svc_l1,,,,,correlation,,,,63.0,120,[ 0.7125],,
1468,1468,ward,svc_l2,,,,,correlation,,,,63.0,120,[ 0.75],,
1469,1469,ward,ridge,,,,,correlation,,,,63.0,120,[ 0.784375],,
1470,1470,ward,svc_l1,,,,,partial correlation,,,,63.0,120,[ 0.84375],,
1471,1471,ward,svc_l2,,,,,partial correlation,,,,63.0,120,[ 0.83125],,
1472,1472,ward,ridge,,,,,partial correlation,,,,63.0,120,[ 0.83125],,
1473,1473,ward,svc_l1,,,,,tangent,,,,63.0,120,[ 0.70625],,
1474,1474,ward,svc_l2,,,,,tangent,,,,63.0,120,[ 0.84375],,
1475,1475,ward,ridge,,,,,tangent,,,,63.0,120,[ 0.840625],,
1476,1476,ward,svc_l1,,,,,correlation,,,,64.0,120,[ 0.571875],,
1477,1477,ward,svc_l2,,,,,correlation,,,,64.0,120,[ 0.7375],,
1478,1478,ward,ridge,,,,,correlation,,,,64.0,120,[ 0.73125],,
1479,1479,ward,svc_l1,,,,,partial correlation,,,,64.0,120,[ 0.66875],,
1480,1480,ward,svc_l2,,,,,partial correlation,,,,64.0,120,[ 0.84375],,
1481,1481,ward,ridge,,,,,partial correlation,,,,64.0,120,[ 0.846875],,
1482,1482,ward,svc_l1,,,,,tangent,,,,64.0,120,[ 0.6375],,
1483,1483,ward,svc_l2,,,,,tangent,,,,64.0,120,[ 0.8625],,
1484,1484,ward,ridge,,,,,tangent,,,,64.0,120,[ 0.8625],,
1485,1485,ward,svc_l1,,,,,correlation,,,,65.0,120,[ 0.765625],,
1486,1486,ward,svc_l2,,,,,correlation,,,,65.0,120,[ 0.796875],,
1487,1487,ward,ridge,,,,,correlation,,,,65.0,120,[ 0.803125],,
1488,1488,ward,svc_l1,,,,,partial correlation,,,,65.0,120,[ 0.65],,
1489,1489,ward,svc_l2,,,,,partial correlation,,,,65.0,120,[ 0.815625],,
1490,1490,ward,ridge,,,,,partial correlation,,,,65.0,120,[ 0.8125],,
1491,1491,ward,svc_l1,,,,,tangent,,,,65.0,120,[ 0.696875],,
1492,1492,ward,svc_l2,,,,,tangent,,,,65.0,120,[ 0.853125],,
1493,1493,ward,ridge,,,,,tangent,,,,65.0,120,[ 0.85],,
1494,1494,ward,svc_l1,,,,,correlation,,,,66.0,120,[ 0.74375],,
1495,1495,ward,svc_l2,,,,,correlation,,,,66.0,120,[ 0.88125],,
1496,1496,ward,ridge,,,,,correlation,,,,66.0,120,[ 0.878125],,
1497,1497,ward,svc_l1,,,,,partial correlation,,,,66.0,120,[ 0.76875],,
1498,1498,ward,svc_l2,,,,,partial correlation,,,,66.0,120,[ 0.915625],,
1499,1499,ward,ridge,,,,,partial correlation,,,,66.0,120,[ 0.915625],,
1500,1500,ward,svc_l1,,,,,tangent,,,,66.0,120,[ 0.740625],,
1501,1501,ward,svc_l2,,,,,tangent,,,,66.0,120,[ 0.94375],,
1502,1502,ward,ridge,,,,,tangent,,,,66.0,120,[ 0.94375],,
1503,1503,ward,svc_l1,,,,,correlation,,,,67.0,120,[ 0.85625],,
1504,1504,ward,svc_l2,,,,,correlation,,,,67.0,120,[ 0.803125],,
1505,1505,ward,ridge,,,,,correlation,,,,67.0,120,[ 0.796875],,
1506,1506,ward,svc_l1,,,,,partial correlation,,,,67.0,120,[ 0.61875],,
1507,1507,ward,svc_l2,,,,,partial correlation,,,,67.0,120,[ 0.78125],,
1508,1508,ward,ridge,,,,,partial correlation,,,,67.0,120,[ 0.78125],,
1509,1509,ward,svc_l1,,,,,tangent,,,,67.0,120,[ 0.690625],,
1510,1510,ward,svc_l2,,,,,tangent,,,,67.0,120,[ 0.796875],,
1511,1511,ward,ridge,,,,,tangent,,,,67.0,120,[ 0.796875],,
1512,1512,ward,svc_l1,,,,,correlation,,,,68.0,120,[ 0.609375],,
1513,1513,ward,svc_l2,,,,,correlation,,,,68.0,120,[ 0.75625],,
1514,1514,ward,ridge,,,,,correlation,,,,68.0,120,[ 0.7625],,
1515,1515,ward,svc_l1,,,,,partial correlation,,,,68.0,120,[ 0.74375],,
1516,1516,ward,svc_l2,,,,,partial correlation,,,,68.0,120,[ 0.871875],,
1517,1517,ward,ridge,,,,,partial correlation,,,,68.0,120,[ 0.86875],,
1518,1518,ward,svc_l1,,,,,tangent,,,,68.0,120,[ 0.8],,
1519,1519,ward,svc_l2,,,,,tangent,,,,68.0,120,[ 0.85625],,
1520,1520,ward,ridge,,,,,tangent,,,,68.0,120,[ 0.85625],,
1521,1521,ward,svc_l1,,,,,correlation,,,,69.0,120,[ 0.696875],,
1522,1522,ward,svc_l2,,,,,correlation,,,,69.0,120,[ 0.85],,
1523,1523,ward,ridge,,,,,correlation,,,,69.0,120,[ 0.83125],,
1524,1524,ward,svc_l1,,,,,partial correlation,,,,69.0,120,[ 0.55625],,
1525,1525,ward,svc_l2,,,,,partial correlation,,,,69.0,120,[ 0.840625],,
1526,1526,ward,ridge,,,,,partial correlation,,,,69.0,120,[ 0.840625],,
1527,1527,ward,svc_l1,,,,,tangent,,,,69.0,120,[ 0.790625],,
1528,1528,ward,svc_l2,,,,,tangent,,,,69.0,120,[ 0.93125],,
1529,1529,ward,ridge,,,,,tangent,,,,69.0,120,[ 0.93125],,
1530,1530,ward,svc_l1,,,,,correlation,,,,70.0,120,[ 0.5875],,
1531,1531,ward,svc_l2,,,,,correlation,,,,70.0,120,[ 0.65],,
1532,1532,ward,ridge,,,,,correlation,,,,70.0,120,[ 0.64375],,
1533,1533,ward,svc_l1,,,,,partial correlation,,,,70.0,120,[ 0.703125],,
1534,1534,ward,svc_l2,,,,,partial correlation,,,,70.0,120,[ 0.88125],,
1535,1535,ward,ridge,,,,,partial correlation,,,,70.0,120,[ 0.88125],,
1536,1536,ward,svc_l1,,,,,tangent,,,,70.0,120,[ 0.74375],,
1537,1537,ward,svc_l2,,,,,tangent,,,,70.0,120,[ 0.875],,
1538,1538,ward,ridge,,,,,tangent,,,,70.0,120,[ 0.878125],,
1539,1539,ward,svc_l1,,,,,correlation,,,,71.0,120,[ 0.809375],,
1540,1540,ward,svc_l2,,,,,correlation,,,,71.0,120,[ 0.815625],,
1541,1541,ward,ridge,,,,,correlation,,,,71.0,120,[ 0.825],,
1542,1542,ward,svc_l1,,,,,partial correlation,,,,71.0,120,[ 0.60625],,
1543,1543,ward,svc_l2,,,,,partial correlation,,,,71.0,120,[ 0.896875],,
1544,1544,ward,ridge,,,,,partial correlation,,,,71.0,120,[ 0.896875],,
1545,1545,ward,svc_l1,,,,,tangent,,,,71.0,120,[ 0.7625],,
1546,1546,ward,svc_l2,,,,,tangent,,,,71.0,120,[ 0.896875],,
1547,1547,ward,ridge,,,,,tangent,,,,71.0,120,[ 0.9],,
