,atlas,classifier,dataset,dimensionality,iter_shuffle_split,measure,n_regions,scores
308,ward,ridge,ABIDE,120,34,correlation,,[ 0.63886992]
309,ward,svc_l1,ABIDE,120,34,partial correlation,,[ 0.61514169]
310,ward,svc_l2,ABIDE,120,34,partial correlation,,[ 0.62896893]
311,ward,ridge,ABIDE,120,34,partial correlation,,[ 0.62965176]
312,ward,svc_l1,ABIDE,120,34,tangent,,[ 0.60805736]
313,ward,svc_l2,ABIDE,120,34,tangent,,[ 0.70604302]
314,ward,ridge,ABIDE,120,34,tangent,,[ 0.70271424]
315,ward,svc_l1,ABIDE,120,35,correlation,,[ 0.64740526]
316,ward,svc_l2,ABIDE,120,35,correlation,,[ 0.68385114]
317,ward,ridge,ABIDE,120,35,correlation,,[ 0.66797542]
318,ward,svc_l1,ABIDE,120,35,partial correlation,,[ 0.56905087]
319,ward,svc_l2,ABIDE,120,35,partial correlation,,[ 0.64527142]
320,ward,ridge,ABIDE,120,35,partial correlation,,[ 0.64672243]
321,ward,svc_l1,ABIDE,120,35,tangent,,[ 0.64040628]
322,ward,svc_l2,ABIDE,120,35,tangent,,[ 0.68811881]
323,ward,ridge,ABIDE,120,35,tangent,,[ 0.68752134]
324,ward,svc_l1,ABIDE,120,36,correlation,,[ 0.64441789]
325,ward,svc_l2,ABIDE,120,36,correlation,,[ 0.6800956]
326,ward,ridge,ABIDE,120,36,correlation,,[ 0.67710823]
327,ward,svc_l1,ABIDE,120,36,partial correlation,,[ 0.59662001]
328,ward,svc_l2,ABIDE,120,36,partial correlation,,[ 0.66456128]
329,ward,ridge,ABIDE,120,36,partial correlation,,[ 0.66532946]
330,ward,svc_l1,ABIDE,120,36,tangent,,[ 0.62777398]
331,ward,svc_l2,ABIDE,120,36,tangent,,[ 0.70646978]
332,ward,ridge,ABIDE,120,36,tangent,,[ 0.70373848]
333,ward,svc_l1,ABIDE,120,37,correlation,,[ 0.56427108]
334,ward,svc_l2,ABIDE,120,37,correlation,,[ 0.65030727]
335,ward,ridge,ABIDE,120,37,correlation,,[ 0.6370775]
336,ward,svc_l1,ABIDE,120,37,partial correlation,,[ 0.54335951]
337,ward,svc_l2,ABIDE,120,37,partial correlation,,[ 0.6497098]
338,ward,ridge,ABIDE,120,37,partial correlation,,[ 0.65184363]
339,ward,svc_l1,ABIDE,120,37,tangent,,[ 0.61710481]
340,ward,svc_l2,ABIDE,120,37,tangent,,[ 0.70672584]
341,ward,ridge,ABIDE,120,37,tangent,,[ 0.70638443]
342,ward,svc_l1,ABIDE,120,38,correlation,,[ 0.63741891]
343,ward,svc_l2,ABIDE,120,38,correlation,,[ 0.60993513]
344,ward,ridge,ABIDE,120,38,correlation,,[ 0.58842608]
345,ward,svc_l1,ABIDE,120,38,partial correlation,,[ 0.57408672]
346,ward,svc_l2,ABIDE,120,38,partial correlation,,[ 0.58603619]
347,ward,ridge,ABIDE,120,38,partial correlation,,[ 0.58629225]
348,ward,svc_l1,ABIDE,120,38,tangent,,[ 0.58535336]
349,ward,svc_l2,ABIDE,120,38,tangent,,[ 0.63409013]
350,ward,ridge,ABIDE,120,38,tangent,,[ 0.63289519]
351,ward,svc_l1,ABIDE,120,39,correlation,,[ 0.63349266]
352,ward,svc_l2,ABIDE,120,39,correlation,,[ 0.6597815]
353,ward,ridge,ABIDE,120,39,correlation,,[ 0.65466029]
354,ward,svc_l1,ABIDE,120,39,partial correlation,,[ 0.56418573]
355,ward,svc_l2,ABIDE,120,39,partial correlation,,[ 0.64561284]
356,ward,ridge,ABIDE,120,39,partial correlation,,[ 0.64510072]
357,ward,svc_l1,ABIDE,120,39,tangent,,[ 0.66003756]
358,ward,svc_l2,ABIDE,120,39,tangent,,[ 0.69648344]
359,ward,ridge,ABIDE,120,39,tangent,,[ 0.69665415]
360,ward,svc_l1,ABIDE,120,40,correlation,,[ 0.63554114]
361,ward,svc_l2,ABIDE,120,40,correlation,,[ 0.70023899]
362,ward,ridge,ABIDE,120,40,correlation,,[ 0.69989758]
363,ward,svc_l1,ABIDE,120,40,partial correlation,,[ 0.59465688]
364,ward,svc_l2,ABIDE,120,40,partial correlation,,[ 0.63690679]
365,ward,ridge,ABIDE,120,40,partial correlation,,[ 0.6383578]
366,ward,svc_l1,ABIDE,120,40,tangent,,[ 0.68188802]
367,ward,svc_l2,ABIDE,120,40,tangent,,[ 0.68214408]
368,ward,ridge,ABIDE,120,40,tangent,,[ 0.68376579]
369,ward,svc_l1,ABIDE,120,41,correlation,,[ 0.62871287]
370,ward,svc_l2,ABIDE,120,41,correlation,,[ 0.6700239]
371,ward,ridge,ABIDE,120,41,correlation,,[ 0.65329464]
372,ward,svc_l1,ABIDE,120,41,partial correlation,,[ 0.62546944]
373,ward,svc_l2,ABIDE,120,41,partial correlation,,[ 0.63886992]
374,ward,ridge,ABIDE,120,41,partial correlation,,[ 0.63972346]
375,ward,svc_l1,ABIDE,120,41,tangent,,[ 0.63997952]
376,ward,svc_l2,ABIDE,120,41,tangent,,[ 0.69315466]
377,ward,ridge,ABIDE,120,41,tangent,,[ 0.69170365]
378,ward,svc_l1,ABIDE,120,42,correlation,,[ 0.61027654]
379,ward,svc_l2,ABIDE,120,42,correlation,,[ 0.65107545]
380,ward,ridge,ABIDE,120,42,correlation,,[ 0.63852851]
381,ward,svc_l1,ABIDE,120,42,partial correlation,,[ 0.59593718]
382,ward,svc_l2,ABIDE,120,42,partial correlation,,[ 0.56546603]
383,ward,ridge,ABIDE,120,42,partial correlation,,[ 0.56913622]
384,ward,svc_l1,ABIDE,120,42,tangent,,[ 0.58176852]
385,ward,svc_l2,ABIDE,120,42,tangent,,[ 0.64125982]
386,ward,ridge,ABIDE,120,42,tangent,,[ 0.64211335]
387,ward,svc_l1,ABIDE,120,43,correlation,,[ 0.6167634]
388,ward,svc_l2,ABIDE,120,43,correlation,,[ 0.66353704]
389,ward,ridge,ABIDE,120,43,correlation,,[ 0.66328098]
390,ward,svc_l1,ABIDE,120,43,partial correlation,,[ 0.57306248]
391,ward,svc_l2,ABIDE,120,43,partial correlation,,[ 0.64894162]
392,ward,ridge,ABIDE,120,43,partial correlation,,[ 0.64936839]
393,ward,svc_l1,ABIDE,120,43,tangent,,[ 0.6217139]
394,ward,svc_l2,ABIDE,120,43,tangent,,[ 0.67804712]
395,ward,ridge,ABIDE,120,43,tangent,,[ 0.67796176]
396,ward,svc_l1,ABIDE,120,44,correlation,,[ 0.64774667]
397,ward,svc_l2,ABIDE,120,44,correlation,,[ 0.64800273]
398,ward,ridge,ABIDE,120,44,correlation,,[ 0.63554114]
399,ward,svc_l1,ABIDE,120,44,partial correlation,,[ 0.5735746]
400,ward,svc_l2,ABIDE,120,44,partial correlation,,[ 0.61334927]
401,ward,ridge,ABIDE,120,44,partial correlation,,[ 0.61556845]
402,ward,svc_l1,ABIDE,120,44,tangent,,[ 0.65013657]
403,ward,svc_l2,ABIDE,120,44,tangent,,[ 0.68257084]
404,ward,ridge,ABIDE,120,44,tangent,,[ 0.68461932]
405,ward,svc_l1,ABIDE,120,45,correlation,,[ 0.69059406]
406,ward,svc_l2,ABIDE,120,45,correlation,,[ 0.71560259]
407,ward,ridge,ABIDE,120,45,correlation,,[ 0.70766473]
408,ward,svc_l1,ABIDE,120,45,partial correlation,,[ 0.5990099]
409,ward,svc_l2,ABIDE,120,45,partial correlation,,[ 0.61710481]
410,ward,ridge,ABIDE,120,45,partial correlation,,[ 0.61812905]
411,ward,svc_l1,ABIDE,120,45,tangent,,[ 0.69255719]
412,ward,svc_l2,ABIDE,120,45,tangent,,[ 0.71969956]
413,ward,ridge,ABIDE,120,45,tangent,,[ 0.7194435]
414,ward,svc_l1,ABIDE,120,46,correlation,,[ 0.65056333]
415,ward,svc_l2,ABIDE,120,46,correlation,,[ 0.67284056]
416,ward,ridge,ABIDE,120,46,correlation,,[ 0.65756231]
417,ward,svc_l1,ABIDE,120,46,partial correlation,,[ 0.57212359]
418,ward,svc_l2,ABIDE,120,46,partial correlation,,[ 0.60088767]
419,ward,ridge,ABIDE,120,46,partial correlation,,[ 0.60199727]
420,ward,svc_l1,ABIDE,120,46,tangent,,[ 0.62692045]
421,ward,svc_l2,ABIDE,120,46,tangent,,[ 0.70817685]
422,ward,ridge,ABIDE,120,46,tangent,,[ 0.70382383]
423,ward,svc_l1,ABIDE,120,47,correlation,,[ 0.66959713]
424,ward,svc_l2,ABIDE,120,47,correlation,,[ 0.67890065]
425,ward,ridge,ABIDE,120,47,correlation,,[ 0.66439058]
426,ward,svc_l1,ABIDE,120,47,partial correlation,,[ 0.56964834]
427,ward,svc_l2,ABIDE,120,47,partial correlation,,[ 0.67941277]
428,ward,ridge,ABIDE,120,47,partial correlation,,[ 0.68052236]
429,ward,svc_l1,ABIDE,120,47,tangent,,[ 0.62350632]
430,ward,svc_l2,ABIDE,120,47,tangent,,[ 0.70715261]
431,ward,ridge,ABIDE,120,47,tangent,,[ 0.70544554]
432,ward,svc_l1,ABIDE,120,48,correlation,,[ 0.64057699]
433,ward,svc_l2,ABIDE,120,48,correlation,,[ 0.63144418]
434,ward,ridge,ABIDE,120,48,correlation,,[ 0.61113008]
435,ward,svc_l1,ABIDE,120,48,partial correlation,,[ 0.58262206]
436,ward,svc_l2,ABIDE,120,48,partial correlation,,[ 0.61078867]
437,ward,ridge,ABIDE,120,48,partial correlation,,[ 0.61130079]
438,ward,svc_l1,ABIDE,120,48,tangent,,[ 0.6345169]
439,ward,svc_l2,ABIDE,120,48,tangent,,[ 0.68060772]
440,ward,ridge,ABIDE,120,48,tangent,,[ 0.67924206]
441,ward,svc_l1,ABIDE,120,49,correlation,,[ 0.65713554]
442,ward,svc_l2,ABIDE,120,49,correlation,,[ 0.68103448]
443,ward,ridge,ABIDE,120,49,correlation,,[ 0.67045067]
444,ward,svc_l1,ABIDE,120,49,partial correlation,,[ 0.56546603]
445,ward,svc_l2,ABIDE,120,49,partial correlation,,[ 0.63127347]
446,ward,ridge,ABIDE,120,49,partial correlation,,[ 0.63238307]
447,ward,svc_l1,ABIDE,120,49,tangent,,[ 0.62760328]
448,ward,svc_l2,ABIDE,120,49,tangent,,[ 0.71602936]
449,ward,ridge,ABIDE,120,49,tangent,,[ 0.71415159]
450,ward,svc_l1,ABIDE,120,50,correlation,,[ 0.60361898]
451,ward,svc_l2,ABIDE,120,50,correlation,,[ 0.6090816]
452,ward,ridge,ABIDE,120,50,correlation,,[ 0.58808467]
453,ward,svc_l1,ABIDE,120,50,partial correlation,,[ 0.58603619]
454,ward,svc_l2,ABIDE,120,50,partial correlation,,[ 0.62657904]
455,ward,ridge,ABIDE,120,50,partial correlation,,[ 0.62640833]
456,ward,svc_l1,ABIDE,120,50,tangent,,[ 0.58091499]
457,ward,svc_l2,ABIDE,120,50,tangent,,[ 0.63349266]
458,ward,ridge,ABIDE,120,50,tangent,,[ 0.62777398]
459,ward,svc_l1,ABIDE,120,51,correlation,,[ 0.61369068]
460,ward,svc_l2,ABIDE,120,51,correlation,,[ 0.64015022]
461,ward,ridge,ABIDE,120,51,correlation,,[ 0.63955275]
462,ward,svc_l1,ABIDE,120,51,partial correlation,,[ 0.64364971]
463,ward,svc_l2,ABIDE,120,51,partial correlation,,[ 0.63511437]
464,ward,ridge,ABIDE,120,51,partial correlation,,[ 0.63537043]
465,ward,svc_l1,ABIDE,120,51,tangent,,[ 0.59107204]
466,ward,svc_l2,ABIDE,120,51,tangent,,[ 0.67941277]
467,ward,ridge,ABIDE,120,51,tangent,,[ 0.68274155]
468,ward,svc_l1,ABIDE,120,52,correlation,,[ 0.64877091]
469,ward,svc_l2,ABIDE,120,52,correlation,,[ 0.66925572]
470,ward,ridge,ABIDE,120,52,correlation,,[ 0.65730625]
471,ward,svc_l1,ABIDE,120,52,partial correlation,,[ 0.55547969]
472,ward,svc_l2,ABIDE,120,52,partial correlation,,[ 0.61838511]
473,ward,ridge,ABIDE,120,52,partial correlation,,[ 0.61992147]
474,ward,svc_l1,ABIDE,120,52,tangent,,[ 0.62239672]
475,ward,svc_l2,ABIDE,120,52,tangent,,[ 0.6815466]
476,ward,ridge,ABIDE,120,52,tangent,,[ 0.68086378]
477,ward,svc_l1,ABIDE,120,53,correlation,,[ 0.59713213]
478,ward,svc_l2,ABIDE,120,53,correlation,,[ 0.60575282]
479,ward,ridge,ABIDE,120,53,correlation,,[ 0.60148515]
480,ward,svc_l1,ABIDE,120,53,partial correlation,,[ 0.4694435]
481,ward,svc_l2,ABIDE,120,53,partial correlation,,[ 0.48873336]
482,ward,ridge,ABIDE,120,53,partial correlation,,[ 0.49035507]
483,ward,svc_l1,ABIDE,120,53,tangent,,[ 0.58885285]
484,ward,svc_l2,ABIDE,120,53,tangent,,[ 0.58356094]
485,ward,ridge,ABIDE,120,53,tangent,,[ 0.58245135]
486,ward,svc_l1,ABIDE,120,54,correlation,,[ 0.63144418]
487,ward,svc_l2,ABIDE,120,54,correlation,,[ 0.67949812]
488,ward,ridge,ABIDE,120,54,correlation,,[ 0.66165927]
489,ward,svc_l1,ABIDE,120,54,partial correlation,,[ 0.59824172]
490,ward,svc_l2,ABIDE,120,54,partial correlation,,[ 0.65568453]
491,ward,ridge,ABIDE,120,54,partial correlation,,[ 0.6597815]
492,ward,svc_l1,ABIDE,120,54,tangent,,[ 0.65918402]
493,ward,svc_l2,ABIDE,120,54,tangent,,[ 0.71278593]
494,ward,ridge,ABIDE,120,54,tangent,,[ 0.71167634]
495,ward,svc_l1,ABIDE,120,55,correlation,,[ 0.70092182]
496,ward,svc_l2,ABIDE,120,55,correlation,,[ 0.69750768]
497,ward,ridge,ABIDE,120,55,correlation,,[ 0.67966883]
498,ward,svc_l1,ABIDE,120,55,partial correlation,,[ 0.68726528]
499,ward,svc_l2,ABIDE,120,55,partial correlation,,[ 0.70561625]
500,ward,ridge,ABIDE,120,55,partial correlation,,[ 0.70638443]
501,ward,svc_l1,ABIDE,120,55,tangent,,[ 0.71278593]
502,ward,svc_l2,ABIDE,120,55,tangent,,[ 0.74965859]
503,ward,ridge,ABIDE,120,55,tangent,,[ 0.74948788]
504,ward,svc_l1,ABIDE,120,56,correlation,,[ 0.6421987]
505,ward,svc_l2,ABIDE,120,56,correlation,,[ 0.69827586]
506,ward,ridge,ABIDE,120,56,correlation,,[ 0.68470468]
507,ward,svc_l1,ABIDE,120,56,partial correlation,,[ 0.58031751]
508,ward,svc_l2,ABIDE,120,56,partial correlation,,[ 0.6293957]
509,ward,ridge,ABIDE,120,56,partial correlation,,[ 0.63229771]
510,ward,svc_l1,ABIDE,120,56,tangent,,[ 0.64612496]
511,ward,svc_l2,ABIDE,120,56,tangent,,[ 0.725845]
512,ward,ridge,ABIDE,120,56,tangent,,[ 0.725845]
513,ward,svc_l1,ABIDE,120,57,correlation,,[ 0.63912598]
514,ward,svc_l2,ABIDE,120,57,correlation,,[ 0.65670877]
515,ward,ridge,ABIDE,120,57,correlation,,[ 0.63776033]
516,ward,svc_l1,ABIDE,120,57,partial correlation,,[ 0.52816661]
517,ward,svc_l2,ABIDE,120,57,partial correlation,,[ 0.60635029]
518,ward,ridge,ABIDE,120,57,partial correlation,,[ 0.60643564]
519,ward,svc_l1,ABIDE,120,57,tangent,,[ 0.62931034]
520,ward,svc_l2,ABIDE,120,57,tangent,,[ 0.64911233]
521,ward,ridge,ABIDE,120,57,tangent,,[ 0.64595425]
522,ward,svc_l1,ABIDE,120,58,correlation,,[ 0.60011949]
523,ward,svc_l2,ABIDE,120,58,correlation,,[ 0.65534312]
524,ward,ridge,ABIDE,120,58,correlation,,[ 0.63571185]
525,ward,svc_l1,ABIDE,120,58,partial correlation,,[ 0.57946398]
526,ward,svc_l2,ABIDE,120,58,partial correlation,,[ 0.64313759]
527,ward,ridge,ABIDE,120,58,partial correlation,,[ 0.6433083]
528,ward,svc_l1,ABIDE,120,58,tangent,,[ 0.60600888]
529,ward,svc_l2,ABIDE,120,58,tangent,,[ 0.67437692]
530,ward,ridge,ABIDE,120,58,tangent,,[ 0.67505975]
531,ward,svc_l1,ABIDE,120,59,correlation,,[ 0.58006145]
532,ward,svc_l2,ABIDE,120,59,correlation,,[ 0.6295664]
533,ward,ridge,ABIDE,120,59,correlation,,[ 0.60950836]
534,ward,svc_l1,ABIDE,120,59,partial correlation,,[ 0.59909525]
535,ward,svc_l2,ABIDE,120,59,partial correlation,,[ 0.57784227]
536,ward,ridge,ABIDE,120,59,partial correlation,,[ 0.57843974]
537,ward,svc_l1,ABIDE,120,59,tangent,,[ 0.5850973]
538,ward,svc_l2,ABIDE,120,59,tangent,,[ 0.62982247]
539,ward,ridge,ABIDE,120,59,tangent,,[ 0.62922499]
540,ward,svc_l1,ABIDE,120,60,correlation,,[ 0.5863776]
541,ward,svc_l2,ABIDE,120,60,correlation,,[ 0.6180437]
542,ward,ridge,ABIDE,120,60,correlation,,[ 0.60686241]
543,ward,svc_l1,ABIDE,120,60,partial correlation,,[ 0.57451349]
544,ward,svc_l2,ABIDE,120,60,partial correlation,,[ 0.60063161]
545,ward,ridge,ABIDE,120,60,partial correlation,,[ 0.60165586]
546,ward,svc_l1,ABIDE,120,60,tangent,,[ 0.59329123]
547,ward,svc_l2,ABIDE,120,60,tangent,,[ 0.63477296]
548,ward,ridge,ABIDE,120,60,tangent,,[ 0.63246842]
549,ward,svc_l1,ABIDE,120,61,correlation,,[ 0.5964493]
550,ward,svc_l2,ABIDE,120,61,correlation,,[ 0.63076135]
551,ward,ridge,ABIDE,120,61,correlation,,[ 0.62051895]
552,ward,svc_l1,ABIDE,120,61,partial correlation,,[ 0.61829976]
553,ward,svc_l2,ABIDE,120,61,partial correlation,,[ 0.63733356]
554,ward,ridge,ABIDE,120,61,partial correlation,,[ 0.6383578]
555,ward,svc_l1,ABIDE,120,61,tangent,,[ 0.64569819]
556,ward,svc_l2,ABIDE,120,61,tangent,,[ 0.65491635]
557,ward,ridge,ABIDE,120,61,tangent,,[ 0.65508706]
558,ward,svc_l1,ABIDE,120,62,correlation,,[ 0.59166951]
559,ward,svc_l2,ABIDE,120,62,correlation,,[ 0.63315125]
560,ward,ridge,ABIDE,120,62,correlation,,[ 0.61940935]
561,ward,svc_l1,ABIDE,120,62,partial correlation,,[ 0.55419939]
562,ward,svc_l2,ABIDE,120,62,partial correlation,,[ 0.62282349]
563,ward,ridge,ABIDE,120,62,partial correlation,,[ 0.62418914]
564,ward,svc_l1,ABIDE,120,62,tangent,,[ 0.59730283]
565,ward,svc_l2,ABIDE,120,62,tangent,,[ 0.68342438]
566,ward,ridge,ABIDE,120,62,tangent,,[ 0.68180266]
567,ward,svc_l1,ABIDE,120,63,correlation,,[ 0.64006487]
568,ward,svc_l2,ABIDE,120,63,correlation,,[ 0.6941789]
569,ward,ridge,ABIDE,120,63,correlation,,[ 0.69213042]
570,ward,svc_l1,ABIDE,120,63,partial correlation,,[ 0.56486856]
571,ward,svc_l2,ABIDE,120,63,partial correlation,,[ 0.65406282]
572,ward,ridge,ABIDE,120,63,partial correlation,,[ 0.65602595]
573,ward,svc_l1,ABIDE,120,63,tangent,,[ 0.60097303]
574,ward,svc_l2,ABIDE,120,63,tangent,,[ 0.70390918]
575,ward,ridge,ABIDE,120,63,tangent,,[ 0.70407989]
576,ward,svc_l1,ABIDE,120,64,correlation,,[ 0.58108569]
577,ward,svc_l2,ABIDE,120,64,correlation,,[ 0.60276545]
578,ward,ridge,ABIDE,120,64,correlation,,[ 0.59405941]
579,ward,svc_l1,ABIDE,120,64,partial correlation,,[ 0.63024923]
580,ward,svc_l2,ABIDE,120,64,partial correlation,,[ 0.66823148]
581,ward,ridge,ABIDE,120,64,partial correlation,,[ 0.66771936]
582,ward,svc_l1,ABIDE,120,64,tangent,,[ 0.58714578]
583,ward,svc_l2,ABIDE,120,64,tangent,,[ 0.66848754]
584,ward,ridge,ABIDE,120,64,tangent,,[ 0.66831683]
585,ward,svc_l1,ABIDE,120,65,correlation,,[ 0.62717651]
586,ward,svc_l2,ABIDE,120,65,correlation,,[ 0.66840219]
587,ward,ridge,ABIDE,120,65,correlation,,[ 0.64953909]
588,ward,svc_l1,ABIDE,120,65,partial correlation,,[ 0.5874872]
589,ward,svc_l2,ABIDE,120,65,partial correlation,,[ 0.59679071]
590,ward,ridge,ABIDE,120,65,partial correlation,,[ 0.59986343]
591,ward,svc_l1,ABIDE,120,65,tangent,,[ 0.69093547]
592,ward,svc_l2,ABIDE,120,65,tangent,,[ 0.68803346]
593,ward,ridge,ABIDE,120,65,tangent,,[ 0.68461932]
594,ward,svc_l1,ABIDE,120,66,correlation,,[ 0.63562649]
595,ward,svc_l2,ABIDE,120,66,correlation,,[ 0.64996586]
596,ward,ridge,ABIDE,120,66,correlation,,[ 0.63391943]
597,ward,svc_l1,ABIDE,120,66,partial correlation,,[ 0.55769887]
598,ward,svc_l2,ABIDE,120,66,partial correlation,,[ 0.66942643]
599,ward,ridge,ABIDE,120,66,partial correlation,,[ 0.67062137]
600,ward,svc_l1,ABIDE,120,66,tangent,,[ 0.65457494]
601,ward,svc_l2,ABIDE,120,66,tangent,,[ 0.69725162]
602,ward,ridge,ABIDE,120,66,tangent,,[ 0.6967395]
603,ward,svc_l1,ABIDE,120,67,correlation,,[ 0.69264254]
604,ward,svc_l2,ABIDE,120,67,correlation,,[ 0.63673609]
605,ward,ridge,ABIDE,120,67,correlation,,[ 0.61736087]
606,ward,svc_l1,ABIDE,120,67,partial correlation,,[ 0.53644589]
607,ward,svc_l2,ABIDE,120,67,partial correlation,,[ 0.56452714]
608,ward,ridge,ABIDE,120,67,partial correlation,,[ 0.56529532]
609,ward,svc_l1,ABIDE,120,67,tangent,,[ 0.6154831]
610,ward,svc_l2,ABIDE,120,67,tangent,,[ 0.66157392]
611,ward,ridge,ABIDE,120,67,tangent,,[ 0.66217139]
612,ward,svc_l1,ABIDE,120,68,correlation,,[ 0.67702287]
613,ward,svc_l2,ABIDE,120,68,correlation,,[ 0.71022533]
614,ward,ridge,ABIDE,120,68,correlation,,[ 0.69708091]
615,ward,svc_l1,ABIDE,120,68,partial correlation,,[ 0.58578013]
616,ward,svc_l2,ABIDE,120,68,partial correlation,,[ 0.643479]
617,ward,ridge,ABIDE,120,68,partial correlation,,[ 0.64501536]
618,ward,svc_l1,ABIDE,120,68,tangent,,[ 0.6407477]
619,ward,svc_l2,ABIDE,120,68,tangent,,[ 0.72371116]
620,ward,ridge,ABIDE,120,68,tangent,,[ 0.72388187]
621,ward,svc_l1,ABIDE,120,69,correlation,,[ 0.62760328]
622,ward,svc_l2,ABIDE,120,69,correlation,,[ 0.68359508]
623,ward,ridge,ABIDE,120,69,correlation,,[ 0.67565722]
624,ward,svc_l1,ABIDE,120,69,partial correlation,,[ 0.60839877]
625,ward,svc_l2,ABIDE,120,69,partial correlation,,[ 0.65568453]
626,ward,ridge,ABIDE,120,69,partial correlation,,[ 0.65645271]
627,ward,svc_l1,ABIDE,120,69,tangent,,[ 0.68094913]
628,ward,svc_l2,ABIDE,120,69,tangent,,[ 0.71799249]
629,ward,ridge,ABIDE,120,69,tangent,,[ 0.7181632]
630,ward,svc_l1,ABIDE,120,70,correlation,,[ 0.62453056]
631,ward,svc_l2,ABIDE,120,70,correlation,,[ 0.63767497]
632,ward,ridge,ABIDE,120,70,correlation,,[ 0.61232503]
633,ward,svc_l1,ABIDE,120,70,partial correlation,,[ 0.50776716]
634,ward,svc_l2,ABIDE,120,70,partial correlation,,[ 0.60293616]
635,ward,ridge,ABIDE,120,70,partial correlation,,[ 0.60421646]
636,ward,svc_l1,ABIDE,120,70,tangent,,[ 0.61684875]
637,ward,svc_l2,ABIDE,120,70,tangent,,[ 0.66046432]
638,ward,ridge,ABIDE,120,70,tangent,,[ 0.66140321]
639,ward,svc_l1,ABIDE,120,71,correlation,,[ 0.6586719]
640,ward,svc_l2,ABIDE,120,71,correlation,,[ 0.703141]
641,ward,ridge,ABIDE,120,71,correlation,,[ 0.68880164]
642,ward,svc_l1,ABIDE,120,71,partial correlation,,[ 0.56282008]
643,ward,svc_l2,ABIDE,120,71,partial correlation,,[ 0.70194606]
644,ward,ridge,ABIDE,120,71,partial correlation,,[ 0.70288494]
645,ward,svc_l1,ABIDE,120,71,tangent,,[ 0.65713554]
646,ward,svc_l2,ABIDE,120,71,tangent,,[ 0.74607375]
647,ward,ridge,ABIDE,120,71,tangent,,[ 0.74419597]
648,ward,svc_l1,ABIDE,120,72,correlation,,[ 0.62709116]
649,ward,svc_l2,ABIDE,120,72,correlation,,[ 0.60874018]
650,ward,ridge,ABIDE,120,72,correlation,,[ 0.60242404]
651,ward,svc_l1,ABIDE,120,72,partial correlation,,[ 0.60489928]
652,ward,svc_l2,ABIDE,120,72,partial correlation,,[ 0.64825879]
653,ward,ridge,ABIDE,120,72,partial correlation,,[ 0.6497098]
654,ward,svc_l1,ABIDE,120,72,tangent,,[ 0.60558211]
655,ward,svc_l2,ABIDE,120,72,tangent,,[ 0.67668146]
656,ward,ridge,ABIDE,120,72,tangent,,[ 0.67471833]
657,ward,svc_l1,ABIDE,120,73,correlation,,[ 0.6687436]
658,ward,svc_l2,ABIDE,120,73,correlation,,[ 0.69366678]
659,ward,ridge,ABIDE,120,73,correlation,,[ 0.6777057]
660,ward,svc_l1,ABIDE,120,73,partial correlation,,[ 0.61958006]
661,ward,svc_l2,ABIDE,120,73,partial correlation,,[ 0.64228406]
662,ward,ridge,ABIDE,120,73,partial correlation,,[ 0.64117446]
663,ward,svc_l1,ABIDE,120,73,tangent,,[ 0.67480369]
664,ward,svc_l2,ABIDE,120,73,tangent,,[ 0.69836122]
665,ward,ridge,ABIDE,120,73,tangent,,[ 0.69631273]
666,ward,svc_l1,ABIDE,120,74,correlation,,[ 0.61838511]
667,ward,svc_l2,ABIDE,120,74,correlation,,[ 0.65824513]
668,ward,ridge,ABIDE,120,74,correlation,,[ 0.63289519]
669,ward,svc_l1,ABIDE,120,74,partial correlation,,[ 0.61522704]
670,ward,svc_l2,ABIDE,120,74,partial correlation,,[ 0.67574257]
671,ward,ridge,ABIDE,120,74,partial correlation,,[ 0.67727893]
672,ward,svc_l1,ABIDE,120,74,tangent,,[ 0.64825879]
673,ward,svc_l2,ABIDE,120,74,tangent,,[ 0.67958348]
674,ward,ridge,ABIDE,120,74,tangent,,[ 0.67830318]
675,ward,svc_l1,ABIDE,120,75,correlation,,[ 0.62376238]
676,ward,svc_l2,ABIDE,120,75,correlation,,[ 0.6231649]
677,ward,ridge,ABIDE,120,75,correlation,,[ 0.6026801]
678,ward,svc_l1,ABIDE,120,75,partial correlation,,[ 0.56794128]
679,ward,svc_l2,ABIDE,120,75,partial correlation,,[ 0.63101741]
680,ward,ridge,ABIDE,120,75,partial correlation,,[ 0.63238307]
681,ward,svc_l1,ABIDE,120,75,tangent,,[ 0.63921133]
682,ward,svc_l2,ABIDE,120,75,tangent,,[ 0.70416524]
683,ward,ridge,ABIDE,120,75,tangent,,[ 0.7044213]
684,ward,svc_l1,ABIDE,120,76,correlation,,[ 0.68299761]
685,ward,svc_l2,ABIDE,120,76,correlation,,[ 0.68333902]
686,ward,ridge,ABIDE,120,76,correlation,,[ 0.67224309]
687,ward,svc_l1,ABIDE,120,76,partial correlation,,[ 0.52116763]
688,ward,svc_l2,ABIDE,120,76,partial correlation,,[ 0.6092523]
689,ward,ridge,ABIDE,120,76,partial correlation,,[ 0.61002048]
690,ward,svc_l1,ABIDE,120,76,tangent,,[ 0.62495732]
691,ward,svc_l2,ABIDE,120,76,tangent,,[ 0.68316832]
692,ward,ridge,ABIDE,120,76,tangent,,[ 0.68299761]
693,ward,svc_l1,ABIDE,120,77,correlation,,[ 0.59013315]
694,ward,svc_l2,ABIDE,120,77,correlation,,[ 0.60532605]
